ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
A0A068EW80	cosine	24.0	15.0	0.0	1007557.4070044404	33729.176225482464	39.0	3.0	1064867.3519899999	930369.384047	134497.967943	1.14456405192	1.04321662584	0.3069026329988816	0.017817847893956986	0.4988997410307955	0.3276723276723277	0.3123059728801215	0.8194216975730876
Q7JCZ1	cosine	24.0	3.0	6.0	548488.8613454868	51082.57244276586	27.0	6.0	654296.410609	455185.27896400006	199111.13164500002	1.4374287588999999	1.1580503741	0.5010734055786088	0.00030139482958367174	0.008439055228342809	0.008439055228342809	0.008439055228342809	0.15089789955605346
Q3TNL9	cosine	24.0	18.0	15.0	137021.47337706597	9122.364180720786	18.0	39.0	152754.429686	119676.43131199999	33077.9983742	1.2763952602200002	1.12733100985	0.5219076919009644	0.00017646552926671517	0.004941034819468025	0.004941034819468025	0.004941034819468025	0.11620448312646699
Q7GIP5	cosine	24.0	18.0	15.0	19851.65441792009	1868.1207269590045	18.0	9.0	23052.9248729	16312.716212600002	6740.20866032	1.41318739151	1.1541191850599999	0.5519455446722429	7.884755184806215e-05	0.00220773145174574	0.00220773145174574	0.00220773145174574	0.08781865108055276
Q3V2T7	cosine	24.0	0.0	6.0	34192.334683558365	2529.962298624428	27.0	12.0	39824.222182	30233.9784588	9590.24372322	1.31720085189	1.08436567705	0.23799881093859854	0.05162016738148153	1.4453646866814829	0.6203796203796204	0.6166871806514487	0.9999742012524195
Q52L52	cosine	24.0	18.0	0.0	75772.60381821956	4159.044299187348	15.0	48.0	88395.9225446	70200.13275189999	18195.7897926	1.25919879464	1.0704246764	0.14024527464425107	0.16849709470074392	4.717918651620829	0.957042957042957	0.9563157939444287	0.9999742012524195
A0A077K846	cosine	24.0	3.0	6.0	68413.2949200747	5418.444839496925	27.0	48.0	84048.4749943	61631.2884852	22417.1865091	1.3637306157299998	1.09608254898	0.2932207336348896	0.022353887279688556	0.6259088438312794	0.3756243756243756	0.365902929890999	0.863044646193417
A0A087WP63	cosine	24.0	3.0	6.0	37177.78294712482	6851.287302393325	63.0	60.0	61160.9082194	29036.288185	32124.620034400003	2.10636111027	1.2001543906799998	0.17444777823847862	0.11618577088949705	3.2532015849059173	0.8851148851148851	0.8770792358723568	0.9999742012524195
A0A087WNS9	cosine	24.0	21.0	0.0	58574.02203737086	5465.853615426937	30.0	51.0	67273.9232659	47106.494654400005	20167.4286115	1.4281241633300001	1.17098415555	0.28471690049293835	0.0256371939762934	0.7178414313362151	0.4095904095904096	0.40150641477718113	0.8884983986346686
A0A087WQE6	cosine	24.0	6.0	21.0	420818.2649389531	14005.696056824656	30.0	51.0	442106.78342700005	390872.060074	51234.723353099995	1.13107798839	1.04277469977	0.26352749478578685	0.03560678181850737	0.9969898909182064	0.4885114885114885	0.4885114885114885	0.9323366288883531
A0A087WNV1	cosine	24.0	6.0	3.0	137534.33139806698	11595.634509961805	51.0	45.0	163730.241092	111750.28171	51979.959382199995	1.46514387782	1.12963596491	0.2932207336348896	0.022353887279688556	0.6259088438312794	0.3756243756243756	0.365902929890999	0.863044646193417
A0A087WRP7	cosine	24.0	18.0	15.0	28000.045624458824	3464.6539653183727	27.0	12.0	35141.3144721	21204.5356407	13936.7788314	1.65725461135	1.14351327003	0.10888721629588466	0.2280018211177673	6.384050991297486	0.987012987012987	0.987012987012987	0.9999742012524195
A0A087WPB2	cosine	24.0	3.0	6.0	14055.793916448196	1936.312585193316	45.0	15.0	17693.0189625	10774.9263373	6918.09262522	1.6420547490200001	1.19997457412	0.20414101708758134	0.08112374916958642	2.27146497674842	0.7552447552447552	0.7552447552447552	0.9999742012524195
A0A087WPP8	cosine	24.0	15.0	21.0	24142.479367544653	1784.2039632799272	15.0	24.0	26902.551571099997	19917.9610545	6984.59051658	1.35066794726	1.14585106577	0.42264333089394	0.0019053409706262985	0.05334954717753635	0.05334954717753635	0.05334954717753635	0.39882190488636227
A0A087WQH8	cosine	24.0	0.0	6.0	73908.46901457239	5226.030387288635	27.0	6.0	86583.4370358	64164.16705730001	22419.2699785	1.3494048314899998	1.1153725912299999	0.4908725475608595	0.00038897829697491	0.010891392315297479	0.010891392315297479	0.010891392315297479	0.1687118559610023
A0A087WQN7	cosine	24.0	3.0	6.0	162897.1564424526	8749.711955951907	0.0	39.0	184279.029051	143392.606775	40886.422276699996	1.2851361949299998	1.06893120064	0.4045703793190249	0.0028054411486773717	0.07855235216296642	0.07592407592407592	0.07581051059462976	0.4637485737011803
A0A087WQS0	cosine	24.0	15.0	9.0	857545.4073391445	24692.533131702472	42.0	0.0	894261.8123629999	804382.814938	89878.9974248	1.11173659575	1.0481061999899999	0.2613104783763044	0.03681260452934408	1.0307529268216342	0.4995004995004995	0.4995004995004995	0.9323366288883531
A0A087WQS2	cosine	24.0	0.0	21.0	1209416.3526217917	42012.86397444444	0.0	69.0	1309608.6259899999	1140260.6840899999	169347.941893	1.14851686483	1.0497357527200002	0.2921121446615861	0.02276070879876716	0.6372998463654805	0.3776223776223776	0.3704502624722209	0.863044646193417
Q3U607	cosine	24.0	0.0	21.0	438053.8998095154	15214.734751613965	12.0	69.0	466704.874938	403947.93351	62756.9414276	1.1553589862	1.04263570646	0.4622027605404844	0.0007774237502962231	0.021767865008294248	0.021767865008294248	0.021767865008294248	0.24608785481083648
A0A087WQV4	cosine	24.0	18.0	12.0	17374.962351307582	2063.122829171585	42.0	6.0	20829.779003400003	13827.8711408	7001.90786268	1.50636195488	1.191569926	0.19486729184575807	0.09109137384214773	2.5505584675801356	0.7982017982017982	0.7982017982017982	0.9999742012524195
A0A087WR24	cosine	24.0	12.0	15.0	174743.00430470213	5819.595203001853	12.0	63.0	183851.281582	156251.997752	27599.2838309	1.17663315816	1.05382225214	0.19900077460972024	0.08654178804169728	2.423170065167524	0.7742257742257742	0.7742257742257742	0.9999742012524195
A0A087WRE7	cosine	24.0	18.0	9.0	26169.18657669681	3830.8930494823226	63.0	9.0	33231.2316795	20118.4657958	13112.765883600001	1.6517776264200001	1.27842404779	0.17444777823847862	0.11618577088949705	3.2532015849059173	0.8851148851148851	0.8770792358723568	0.9999742012524195
A0A087WRF2	cosine	24.0	6.0	21.0	147696.70267145705	5860.152415969882	57.0	45.0	159573.109582	137890.382253	21682.7273285	1.1572461180700002	1.06919222761	0.2709508044980625	0.031802877079016766	0.8904805582124696	0.45554445554445555	0.45554445554445555	0.9176654878598723
A0A087WRL6	cosine	24.0	18.0	15.0	35804.78219070061	4756.329388547623	48.0	39.0	46065.7356481	24411.643822799997	21654.0918252	1.8870394792900003	1.13113392927	0.3341711120804736	0.0110763199468541	0.3101369585119149	0.23576423576423577	0.22070434740588213	0.7212062954784505
F2Z4A3	cosine	24.0	3.0	6.0	1122083.9977481074	46142.12263113322	27.0	6.0	1194818.26541	1032620.4539200001	162197.811487	1.15707398674	1.07003385336	0.36003052104537075	0.00685497779106477	0.1919393781498136	0.17082917082917082	0.15316077582871246	0.6286420633377218
Q61935	cosine	24.0	15.0	18.0	343951.55397752987	43774.22807207069	63.0	30.0	483714.544412	291105.522715	192609.021697	1.66164674549	1.12057353192	0.31915218569483433	0.01444733199170006	0.4045252957676016	0.2887112887112887	0.26856252878932374	0.7834390835302862
Q8C073	cosine	24.0	6.0	0.0	123048.92974242449	8352.046133970724	15.0	48.0	138676.652697	105828.61827	32848.0344271	1.31038895683	1.13128017921	0.3198109021987418	0.014282791544260957	0.3999181632393068	0.2827172827172827	0.2663289489587503	0.7834390835302862
A0A087WSE3	cosine	24.0	3.0	9.0	34237.12680972789	2725.33714070737	27.0	63.0	40784.235294599996	29223.4128962	11560.8223984	1.39560137755	1.10608587155	0.37187314209156025	0.005450614642997061	0.1526172100039177	0.14685314685314685	0.12815677934604827	0.5813220380151112
A0A087WSN6	cosine	24.0	18.0	15.0	164479.72690046753	17896.763203992345	63.0	15.0	216985.93347199998	140677.1451	76308.7883722	1.5424391312299999	1.1571888512000001	0.34919003846611285	0.0084113441669734	0.2355176366752552	0.18981018981018982	0.17923986809318515	0.6676426069320722
Q8C3V4	cosine	24.0	0.0	21.0	1678127.178692429	66184.16180146168	27.0	69.0	1867380.59662	1560573.0389399999	306807.55768	1.1965992939899999	1.05121375193	0.16639299379457434	0.12732468937632635	3.5650913025371382	0.9050949050949051	0.9003074853449919	0.9999742012524195
A0A097BW18	cosine	24.0	18.0	9.0	222763.87922964318	29557.63878706497	42.0	12.0	265808.220248	169311.894905	96496.3253437	1.56993234526	1.27147111458	0.2932207336348896	0.022353887279688556	0.6259088438312794	0.3756243756243756	0.365902929890999	0.863044646193417
A0A0A0MQ68	cosine	24.0	12.0	9.0	127804.72327874252	3549.8391860949823	60.0	24.0	136217.74086400002	121225.07648399999	14992.664379700002	1.12367626249	1.04622512317	0.2954763109789492	0.021545066942792488	0.6032618743981897	0.36163836163836166	0.3567418666983402	0.8609070530763253
A0A0A0MQ73	cosine	24.0	15.0	18.0	11026.72429704477	1114.5172383566594	30.0	54.0	12936.2032174	8825.46299083	4110.74022659	1.4657818213999998	1.17014831165	0.326661648887654	0.01266506290239042	0.3546217612669318	0.25874125874125875	0.24382972144097734	0.7532304530036711
A0A0A0MQ79	cosine	24.0	0.0	15.0	1149962.442003097	40742.83491713593	0.0	39.0	1259356.28574	1074210.65945	185145.626287	1.1723550447600002	1.04914386261	0.17378823796322213	0.11707097859576515	3.2779874006814245	0.8861138861138861	0.8790859739160383	0.9999742012524195
A0A0A0MQ80	cosine	24.0	0.0	21.0	218989.35088276	20559.6192184303	24.0	63.0	245209.36539000002	180004.555172	65204.81021799999	1.36223977863	1.2070886714	0.2699264121556429	0.03230693818080994	0.9045942690626784	0.46153846153846156	0.46153846153846156	0.9176654878598723
A0A0A0MQ88	cosine	24.0	15.0	3.0	2833.5640189910937	489.89375956926085	63.0	30.0	4109.24264827	2018.9898334000002	2090.25281487	2.03529635478	1.2770914566	0.2731092190440679	0.03076206232850685	0.8613377451981918	0.4405594405594406	0.4405594405594406	0.9041289920270813
Q545H7	cosine	24.0	0.0	21.0	323066.4964317496	12467.439431591345	51.0	60.0	350660.609533	297332.800654	53327.80887840001	1.17935393862	1.0570342460200002	0.4104360513599501	0.0024782190637700967	0.06939013378556272	0.06393606393606394	0.06393606393606394	0.40995422487959804
S4R248	cosine	24.0	3.0	21.0	245304.4767803656	9550.770878448047	51.0	3.0	260550.90953499998	227627.114048	32923.7954872	1.14463916403	1.07322830032	0.2952532097773707	0.02162395005989455	0.6054706016770475	0.36363636363636365	0.35764248620194333	0.8609070530763253
A0A0A0MQ99	cosine	24.0	0.0	21.0	36045.265718634466	6372.346992313456	51.0	69.0	55668.6182663	30252.436943599998	25416.1813227	1.8401366597400002	1.18197460516	0.3142978771675294	0.015710968084713374	0.43990710637197455	0.3026973026973027	0.28539928897454936	0.7982261363506927
A0A0A0MQA5	cosine	24.0	12.0	9.0	254639.92237739786	9474.630644785142	39.0	42.0	280099.638478	237433.082642	42666.5558354	1.1796992877299999	1.06591491041	0.3403587885960048	0.009900396537324116	0.27721110304507524	0.21078921078921078	0.20285470055644367	0.7096610696990896
A0A0A0MQD1	cosine	24.0	12.0	9.0	236729.53441138018	6841.301444966942	27.0	69.0	255887.38270100002	223366.86807199998	32520.514629799996	1.1455923831100001	1.02555908497	0.2805154851065973	0.027402861731981903	0.7672801284954933	0.4155844155844156	0.4155844155844156	0.9031866570929071
A0A0A0MQD4	cosine	24.0	0.0	6.0	120876.58004815887	11200.997392312263	27.0	15.0	155015.527745	105236.217689	49779.310056	1.47302450762	1.0915828001999999	0.4611226961935347	0.0007974088399087036	0.022327447517443696	0.022327447517443696	0.022327447517443696	0.24721318179107762
A0A0A0MQD7	cosine	24.0	3.0	0.0	36969.12979807161	5247.236888507646	48.0	45.0	50443.928175199995	31173.9416458	19269.986529400005	1.6181440495500001	1.1514991860700001	0.17444777823847862	0.11618577088949705	3.2532015849059173	0.8851148851148851	0.8770792358723568	0.9999742012524195
A0A0A0MQE5	cosine	24.0	3.0	6.0	74188.88159586384	4764.519056601841	27.0	63.0	83444.5433401	65419.706076	18024.8372641	1.27552611201	1.0738156713299998	0.3006440433471653	0.019784814684414773	0.5539748111636136	0.34865134865134867	0.3362278981968558	0.8411323637724708
A0A0A0MQH5	cosine	24.0	3.0	0.0	21318.90600573392	2010.8314849816788	63.0	48.0	26275.4333561	18186.4163423	8089.01701373	1.44478345054	1.12712346514	0.2486808753612355	0.04433336645633893	1.24133426077749	0.5644355644355644	0.5644355644355644	0.9827465422365955
A0A0A0MQN9	cosine	24.0	3.0	6.0	199512.27649317155	7688.582958698474	27.0	6.0	213119.539655	183063.366019	30056.173635299998	1.16418453505	1.0568636157100002	0.2486808753612355	0.04433336645633893	1.24133426077749	0.5644355644355644	0.5644355644355644	0.9827465422365955
A0A0A6YVR9	cosine	24.0	3.0	6.0	55329.51261827637	4215.943109238292	69.0	6.0	64908.1284778	47279.375977699994	17628.7525001	1.3728634766299999	1.10433607546	0.41199368903130057	0.002397331631634743	0.06712528568577279	0.06393606393606394	0.06393606393606394	0.40995422487959804
Q3V4A0	cosine	24.0	18.0	15.0	60710.1488872235	4457.034713480864	57.0	39.0	70940.189507	51116.168505300004	19824.0210016	1.3878229057700002	1.12679883439	0.2590764801522773	0.03806123580744964	1.06571460260859	0.5034965034965035	0.5034965034965035	0.9323366288883531
A0A0A6YVU8	cosine	24.0	9.0	0.0	268562.6116776401	11624.011896165322	60.0	0.0	288488.96045300004	249846.72063899998	38642.239814399996	1.1546637863200002	1.0621343224600002	0.2551359238183474	0.04034778682105685	1.1297380309895921	0.5334665334665335	0.5334665334665335	0.957831803192628
A0A0A6YWB0	cosine	24.0	15.0	18.0	382376.64342571906	13715.247792734155	51.0	69.0	405364.62117	356487.021195	48877.59997430001	1.1371090588700001	1.06018622244	0.16896292183844172	0.12369283503412826	3.4633993809555914	0.8971028971028971	0.8932010484458606	0.9999742012524195
A0A0A6YW06	cosine	24.0	0.0	21.0	366642.4205150581	23079.93137039312	3.0	69.0	410860.859415	327596.552152	83264.3072625	1.25416722708	1.10743414331	0.28471690049293835	0.0256371939762934	0.7178414313362151	0.4095904095904096	0.40150641477718113	0.8884983986346686
Q921M8	cosine	24.0	3.0	18.0	522700.5173281571	15940.563052452444	15.0	39.0	567864.5928890001	495089.970464	72774.62242510001	1.14699272206	1.0404861724799999	0.2477406796496996	0.04493949144849353	1.2583057605578192	0.5714285714285714	0.5705237142313941	0.9827465422365955
Q3TCJ0	cosine	24.0	9.0	6.0	9426.750681839134	1181.1268552449949	57.0	30.0	11833.283840200002	6718.56886414	5114.71497605	1.7612804273500002	1.1807877782	0.28689034348968306	0.024761821716796587	0.6933310080703045	0.3936063936063936	0.3922526869037842	0.8884983986346686
A0A0A6YWG7	cosine	24.0	18.0	15.0	57839.06780332249	3095.425982650261	51.0	0.0	64356.9709105	51725.7225993	12631.2483112	1.24419665258	1.0602218133299999	0.14643453225998282	0.15805277010113494	4.425477562831778	0.9440559440559441	0.9440559440559441	0.9999742012524195
A0A0A6YWH2	cosine	24.0	0.0	21.0	101254.39082185435	6042.8267088850125	0.0	63.0	114080.50970899999	86890.95008260001	27189.559626200004	1.3129158974600001	1.05773507673	0.2773216563242906	0.02881195020498228	0.8067346057395038	0.4305694305694306	0.4305694305694306	0.9031866570929071
A0A0A6YWP7	cosine	24.0	15.0	12.0	11205.323258391842	1723.6235431533978	57.0	0.0	14426.789999399998	8372.49898618	6054.29101324	1.7231163626599997	1.2993360355399999	0.0938682899102454	0.2602341422708193	7.286555983582941	0.997002997002997	0.9954249991945155	0.9999742012524195
A0A0A6YWX1	cosine	24.0	12.0	9.0	194763.51993336188	6841.793232583968	63.0	21.0	213319.721998	183187.803418	30131.918580299996	1.16448648883	1.04843690174	0.23563300748954175	0.053356274930790114	1.493975698062123	0.6283716283716284	0.6278514353092244	0.9999742012524195
A0A0A6YXG0	cosine	24.0	3.0	6.0	49008.823299078176	3475.915170620022	51.0	6.0	56148.70741619999	40878.4820757	15270.2253405	1.3735516722999999	1.10457393705	0.330337282196268	0.011864341762666228	0.3322015693546544	0.2517482517482518	0.23230961066424205	0.7396260529250869
A0A0A6YXR0	cosine	24.0	0.0	6.0	57570.585851026524	7795.735020845849	45.0	21.0	66916.36509959999	37149.3994456	29766.965654000003	1.80127716997	1.1120959606999998	0.3049359765150794	0.018417133755406014	0.5156797451513685	0.32967032967032966	0.3197114865902628	0.8326219676531393
Q3TWH5	cosine	24.0	21.0	0.0	58368.88835375905	3828.303652606641	54.0	3.0	64945.1108426	51993.8414565	12951.2693861	1.2490923737000001	1.1159468484100001	0.14420726128863112	0.16176125330350544	4.529315092498153	0.954045954045954	0.9496928373516498	0.9999742012524195
A0A0A6YY64	cosine	24.0	18.0	3.0	20191.50527818903	1548.2695908738447	66.0	30.0	23261.774864900002	17772.5597691	5489.21509573	1.30885900326	1.14073626982	0.17378823796322213	0.11707097859576515	3.2779874006814245	0.8861138861138861	0.8790859739160383	0.9999742012524195
B2RRE3	cosine	24.0	18.0	12.0	34856.442565248195	3633.950990174279	51.0	9.0	42507.6713724	23613.52537	18894.1460024	1.80014083905	1.10989494825	0.2923009377686371	0.02269098935100636	0.6353477018281779	0.3756243756243756	0.3696737907458028	0.863044646193417
A0A0A6YY83	cosine	24.0	18.0	6.0	508386.7161654979	23165.7458440385	69.0	3.0	550427.062185	459382.074708	91044.9874763	1.1981901177399998	1.0617161860700002	0.25191406053548604	0.04229912003936556	1.1843753611022358	0.5404595404595405	0.5404595404595405	0.965458187133064
A0A0B4J1E2	cosine	24.0	3.0	15.0	494916.5396470457	25566.778553380267	0.0	66.0	562997.702089	452627.13860699994	110370.563482	1.2438443346999999	1.07403726713	0.2066772468441595	0.07854663026645384	2.199305647460708	0.7382617382617382	0.7382617382617382	0.9999742012524195
A0A0B4J1E3	cosine	24.0	18.0	9.0	90831.91538196256	5952.372395074838	63.0	39.0	101217.74872100001	72937.237424	28280.511297099994	1.38773762616	1.05262032499	0.17444777823847862	0.11618577088949705	3.2532015849059173	0.8851148851148851	0.8770792358723568	0.9999742012524195
A0A0B4J1E4	cosine	24.0	0.0	6.0	85628.93066045496	5362.497595671478	63.0	6.0	99738.1677756	75970.0345226	23768.133253099997	1.31286195146	1.08316350707	0.36443567924972897	0.0062990609549903745	0.17637370673973046	0.16183816183816183	0.14344680563016052	0.6090050062426153
A0A0B4J1E5	cosine	24.0	12.0	15.0	59143.33201121798	4566.137882542716	3.0	45.0	68389.1068967	52385.0287993	16004.0780974	1.3055086245899998	1.14356279292	0.20651023780253988	0.07871439991892487	2.2040031977298966	0.7452547452547452	0.7452547452547452	0.9999742012524195
Q4FJX1	cosine	24.0	15.0	18.0	443742.75122960814	20091.48207689697	6.0	51.0	476769.00653199997	403710.837686	73058.16884550001	1.18096657812	1.0722372677299998	0.2665859433450969	0.033996638123773563	0.9519058674656596	0.47052947052947053	0.47052947052947053	0.9177033620132894
A0A0B4J1F0	cosine	24.0	21.0	6.0	780029.604171681	60016.923368759904	45.0	0.0	858524.491019	660639.1058659999	197885.385153	1.29953628751	1.0921241475399999	0.3154906627717167	0.015391993660926931	0.4309758225059541	0.2987012987012987	0.28120097480515205	0.7982261363506927
A0A0F6AIX5	cosine	24.0	21.0	6.0	301554.2177780248	11101.603450177869	63.0	15.0	330947.04855	280875.181151	50071.8673991	1.178270886	1.0453205837100001	0.3674538307576464	0.00594159154192835	0.16636456317399378	0.15684315684315683	0.13707645784226075	0.5994912576983533
A0A0F7DDK0	cosine	24.0	0.0	3.0	20258.03248320333	5199.743337793175	0.0	15.0	27144.765183499996	8843.19423548	18301.570948099998	3.0695656411799996	1.30783274777	0.330337282196268	0.011864341762666228	0.3322015693546544	0.2517482517482518	0.23230961066424205	0.7396260529250869
A0A0G2JFV3	cosine	24.0	12.0	3.0	409144.4146497979	28297.693356325723	39.0	0.0	469137.957651	347981.645483	121156.312168	1.34816868573	1.1183237630399998	0.18118348213186988	0.10741654185240362	3.0076631718673017	0.8601398601398601	0.8555422666495359	0.9999742012524195
A0A0G2JDP0	cosine	24.0	15.0	18.0	25506.62858300922	2056.357942521977	27.0	6.0	29093.9745481	21336.6890754	7757.28547267	1.36356556752	1.11902349162	0.4167752072014895	0.002163732623355074	0.06058451345394208	0.06058451345394208	0.06058451345394208	0.40995422487959804
Q05DL4	cosine	24.0	15.0	9.0	275335.3797985572	17950.858370922506	39.0	0.0	300614.03432	233955.59097	66658.4433504	1.2849192151100002	1.09066436889	0.16425230069367702	0.1304060561266036	3.651369571544901	0.906093906093906	0.9060068845936463	0.9999742012524195
A0A0G2JDX9	cosine	24.0	9.0	18.0	25436.477554134228	1625.9312695362562	36.0	69.0	28486.990884	21081.9804406	7405.01044332	1.35124833097	1.09820922254	0.3451839016208194	0.009060553512911972	0.2536954983615352	0.1998001998001998	0.18968377303801087	0.6921416950492311
A0A0G2JE03	cosine	24.0	6.0	9.0	248861.88787795804	7885.392645419578	18.0	24.0	262071.874643	233766.205557	28305.669085600002	1.1210853768100002	1.04472944836	0.1453080960532161	0.15992129427517754	4.477796239704972	0.948051948051948	0.9477388936006126	0.9999742012524195
A0A0G2JE32	cosine	24.0	15.0	0.0	224226.83011038898	12119.969855136767	39.0	54.0	242859.578725	200197.00636600002	42662.572358800004	1.21310294861	1.1027977595799998	0.11462628461404012	0.21630498612695365	6.056539611554703	0.986013986013986	0.9852834868529469	0.9999742012524195
A0A0G2JEK0	cosine	24.0	18.0	15.0	19503.796983961933	4886.871665295847	51.0	3.0	28335.076788700004	14264.9407258	14070.136062900001	1.9863438154700002	1.67779389655	0.17647238503126134	0.1134981303078686	3.1779476486203206	0.8701298701298701	0.8701298701298701	0.9999742012524195
A0A0G2JEK2	cosine	24.0	21.0	0.0	198182.12781811933	13457.048969347963	63.0	0.0	228559.80327600002	176578.822569	51980.9807067	1.2943783402200002	1.06868046756	0.4178312955285979	0.002115005589634144	0.059220156509756025	0.059220156509756025	0.059220156509756025	0.40995422487959804
A0A0G2JEP4	cosine	24.0	6.0	0.0	185434.54331309165	5490.72973106673	66.0	18.0	196984.328123	171743.408152	25240.9199711	1.14696878467	1.03087569245	0.24543627378042976	0.04645332880937976	1.300693206662633	0.5764235764235764	0.5764235764235764	0.9875029429169555
A0A0G2JFJ6	cosine	24.0	0.0	21.0	215526.82020275926	6371.483377103854	3.0	39.0	233446.73062600003	202706.22478	30740.5058468	1.1516505271600002	1.03012994731	0.28471690049293835	0.0256371939762934	0.7178414313362151	0.4095904095904096	0.40150641477718113	0.8884983986346686
A0A0G2JFP4	cosine	24.0	12.0	6.0	51464.284238213535	4098.459492622552	42.0	0.0	56763.2784931	43865.6113155	12897.667177700001	1.2940268422299999	1.15107217486	0.2165143963689379	0.06913545510964812	1.9357927430701476	0.7122877122877123	0.7122877122877123	0.9999742012524195
A0A0G2JFT8	cosine	24.0	21.0	3.0	20387.388606010267	788.7724328516043	66.0	24.0	21812.3878632	18577.440929400003	3234.94693374	1.17413307603	1.02871495144	0.14762660488868534	0.15609104027542364	4.370549127711862	0.9430569430569431	0.9430569430569431	0.9999742012524195
A0A0G2JFZ4	cosine	24.0	0.0	21.0	250900.53702061172	15865.261992559206	3.0	60.0	279419.288278	224906.410144	54512.87813330001	1.24238027764	1.1001530522299998	0.2625311679869951	0.036144611886189684	1.012049132813311	0.4965034965034965	0.4965034965034965	0.9323366288883531
E9PVP1	cosine	24.0	6.0	9.0	78422.22755851263	5718.967369285736	15.0	45.0	88246.8367216	67207.8632612	21038.9734604	1.31304333213	1.1574303648100002	0.08569451818523001	0.2787140364984095	7.803993021955465	0.997002997002997	0.997002997002997	0.9999742012524195
A0A0G2JGD2	cosine	24.0	3.0	0.0	333789.7182551033	18983.622164754077	27.0	42.0	374280.35295	295428.985517	78851.3674326	1.26690464138	1.0518898235	0.37487714046992215	0.00513779706212722	0.14385831773956215	0.13486513486513488	0.12236415471209496	0.5801247969805848
