ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
A0A0A0MQD1	cosine	24.0	12.0	0.0	268048.11978732265	10205.332910704408	60.0	0.0	286756.54737399996	241522.03506	45234.5123137	1.18728938046	1.04008114683	0.4502611449104903	0.0010263673653035312	0.028738286228498874	0.028738286228498874	0.028738286228498874	0.999985270751397
A0A0A0MQD4	cosine	24.0	3.0	12.0	100339.33704854106	5091.961931136226	3.0	15.0	110135.297436	91153.5739515	18981.723485	1.20823893855	1.08085660573	0.3216931213361771	0.01382149916799702	0.38700197670391656	0.23976023976023977	0.23806215285465787	0.999985270751397
A0A0A0MQD7	cosine	24.0	21.0	6.0	9722.237043659548	955.603514315219	45.0	30.0	12134.631836	7398.45181001	4736.18002602	1.64015825846	1.1314253320899998	0.4713801667295061	0.0006253118123086273	0.017508730744641567	0.017508730744641567	0.017508730744641567	0.999985270751397
I1E4X2	cosine	24.0	18.0	21.0	7916.3386161303215	1548.6987119296427	12.0	33.0	11392.8798658	5880.58755946	5512.29230632	1.93737101107	1.25109159028	0.18057877962865396	0.10818374624007072	3.02914489472198	0.8471528471528471	0.8428755833519403	0.999985270751397
A0A0A0MQE5	cosine	24.0	21.0	18.0	61329.19239349563	8897.067572585478	51.0	15.0	83908.9699135	50717.640914999996	33191.3289985	1.65443361323	1.15460849021	0.20315112708223565	0.08214673110717585	2.300108471000924	0.7642357642357642	0.7526407497933836	0.999985270751397
A0A0A0MQN9	cosine	24.0	21.0	0.0	150641.32360497778	5494.370046639377	18.0	66.0	162930.3897	142025.12013	20905.2695698	1.14719416925	1.05039920302	0.18118348213186988	0.10741654185240362	3.0076631718673017	0.8461538461538461	0.8407001505749185	0.999985270751397
A0A0A6YVR9	cosine	24.0	18.0	9.0	44104.729897881545	3170.9761008699575	66.0	9.0	51202.6886123	39525.7058491	11676.982763200002	1.2954275581499999	1.13766237802	0.3154906627717167	0.015391993660926931	0.4309758225059541	0.26673326673326675	0.25823931343246476	0.999985270751397
Q3V4A0	cosine	24.0	15.0	12.0	118785.77977790489	6677.696957866073	45.0	15.0	132241.998717	106657.551681	25584.4470365	1.2398746889799999	1.0795619449299998	0.2891143329235558	0.023892184636934675	0.6689811698341709	0.36163836163836166	0.35637068771836683	0.999985270751397
A0A0A6YVU8	cosine	24.0	9.0	18.0	328797.78654317936	17775.04082687346	9.0	66.0	368317.72774299997	284238.787742	84078.94000039999	1.29580389316	1.0821462259	0.4342636181681277	0.0014746410900555347	0.04128995052155497	0.04128995052155497	0.03971282667001928	0.999985270751397
A0A0A6YWB0	cosine	24.0	0.0	21.0	444462.78049943404	17606.734880069533	27.0	63.0	471332.84075200005	408962.741319	62370.099433200005	1.15250802367	1.07379907235	0.2995073888302339	0.02016114215609676	0.5645119803707093	0.3206793206793207	0.3153848319613195	0.999985270751397
B5TVM5	cosine	24.0	18.0	21.0	63614.3201868179	2661.5414924572838	24.0	0.0	68594.3241293	58700.6505697	9893.67355958	1.16854452998	1.0746535230299998	0.12038585308576928	0.20492337091312107	5.73785438556739	0.977022977022977	0.977022977022977	0.999985270751397
A0A0A6YW06	cosine	24.0	0.0	21.0	336101.36603082	9476.448853619937	6.0	45.0	351422.26114	307996.25355799997	43426.007581800004	1.14099524614	1.03192894342	0.4178312955285979	0.002115005589634144	0.059220156509756025	0.055944055944055944	0.05329837546039196	0.999985270751397
Q921M8	cosine	24.0	21.0	6.0	379513.6471724576	12023.265212707829	18.0	24.0	400630.316022	359004.478771	41625.837250699995	1.11594796085	1.0548220977399998	0.10021468111572177	0.2463341008151944	6.897354822825442	0.9920079920079921	0.9920079920079921	0.999985270751397
A0A0A6YW87	cosine	24.0	18.0	12.0	29508.356269259464	2143.456326949337	33.0	54.0	34341.526334099995	25283.8237688	9057.70256535	1.35824101007	1.10027703423	0.17987750016531512	0.10907841091363718	3.0541955055818413	0.8481518481518482	0.8453798554589649	0.999985270751397
A0A0A6YWH2	cosine	24.0	3.0	12.0	50818.93733228815	6244.2274419365085	0.0	63.0	65640.4838377	39291.430650199996	26349.0531876	1.67060559393	1.1599000094399998	0.17378823796322213	0.11707097859576515	3.2779874006814245	0.8741258741258742	0.8662630013410945	0.999985270751397
A0A0A6YWP7	cosine	24.0	21.0	3.0	51763.78422265965	2352.076918943019	33.0	0.0	57633.342531500006	46395.777242300006	11237.5652892	1.24221095016	1.0570698710100002	0.19929591659972526	0.08622355226943118	2.4142594635440733	0.7722277722277723	0.7692348863877172	0.999985270751397
A0A0A6YWX1	cosine	24.0	15.0	12.0	253521.21753126738	6180.418901642521	39.0	54.0	268077.904936	242673.854182	25404.0507532	1.10468392171	1.03082940292	0.19900077460972024	0.08654178804169728	2.423170065167524	0.7782217782217782	0.7704876640201712	0.999985270751397
A0A0A6YXG0	cosine	24.0	6.0	0.0	53272.346910936125	3336.993421264462	57.0	12.0	60181.45946669999	45642.8721352	14538.587331400002	1.31852919528	1.09314871378	0.17849910820394893	0.11085238011984287	3.103866643355601	0.8481518481518482	0.8481518481518482	0.999985270751397
A0A0A6YXR0	cosine	24.0	15.0	12.0	43771.90439094803	2950.3172182770954	69.0	15.0	50036.026767	38481.7077752	11554.318991799999	1.3002548395	1.08539097918	0.3341711120804736	0.0110763199468541	0.3101369585119149	0.2077922077922078	0.20088128658675533	0.999985270751397
Q3TWH5	cosine	24.0	12.0	0.0	44712.70449392976	3625.475736701904	57.0	48.0	50782.7886059	35162.028872099996	15620.7597338	1.4442508078999998	1.09568548472	0.2066772468441595	0.07854663026645384	2.199305647460708	0.7352647352647352	0.7352647352647352	0.999985270751397
B2RRE3	cosine	24.0	21.0	0.0	101948.53265898152	6294.0652171005295	39.0	9.0	112159.530402	88736.70235519999	23422.828046900002	1.26395873889	1.10249900828	0.33648360967347263	0.010623344634627566	0.29745364976957184	0.20279720279720279	0.19448640027012534	0.999985270751397
A0A0A6YY83	cosine	24.0	21.0	6.0	505752.40518593	19916.626855369257	45.0	0.0	540845.025091	460770.95028999995	80074.0748006	1.1737828193200002	1.04108902022	0.330337282196268	0.011864341762666228	0.3322015693546544	0.2177822177822178	0.21182262493057855	0.999985270751397
A0A0B4J1E2	cosine	24.0	18.0	0.0	458294.9634793061	15057.486650314811	63.0	48.0	496790.059274	434335.13398000004	62454.9252949	1.14379432012	1.0524486738299998	0.2731092190440679	0.03076206232850685	0.8613377451981918	0.4195804195804196	0.4195804195804196	0.999985270751397
A0A0B4J1E3	cosine	24.0	15.0	12.0	111601.38775983496	16906.92385387974	24.0	12.0	130212.780206	85040.319259	45172.460946800005	1.5311887507100002	1.40589197091	0.13141560587434356	0.18414709071421095	5.156118539997907	0.961038961038961	0.961038961038961	0.999985270751397
A0A0B4J1E4	cosine	24.0	21.0	12.0	66013.47581680169	3272.0992498651253	69.0	12.0	72932.9724008	60816.643736800004	12116.328664	1.1992271838700002	1.06188176024	0.23472846285519525	0.05403216505640069	1.5129006215792191	0.6083916083916084	0.605613515661086	0.999985270751397
A0A0B4J1E5	cosine	24.0	9.0	15.0	53137.586237730546	3983.9846527988416	33.0	54.0	60186.8647148	44179.527476699994	16007.3372382	1.36232477241	1.12042948126	0.09705817768262734	0.2531974127667501	7.089527557469003	0.994005994005994	0.994005994005994	0.999985270751397
Q4FJX1	cosine	24.0	21.0	0.0	329304.28641865565	6358.4313673875295	45.0	24.0	342998.46109	315744.41929	27254.041799699997	1.08631678071	1.01967821901	0.3586693421794159	0.0070353044355588755	0.19698852419564847	0.13486513486513488	0.13486513486513488	0.999985270751397
A0A0B4J1F0	cosine	24.0	21.0	0.0	135158.37804467953	10083.668146059475	21.0	24.0	151317.645711	120373.872232	30943.773479299998	1.2570638703	1.13051781565	0.3142978771675294	0.015710968084713374	0.43990710637197455	0.27372627372627373	0.2622488386910401	0.999985270751397
A0A0F6AIX5	cosine	24.0	9.0	12.0	117242.93588821475	5649.91152353674	63.0	36.0	131953.52054	108642.98343299999	23310.537106599997	1.2145609073899999	1.0757730545	0.2431134204257177	0.048020440593118933	1.34457233660733	0.5654345654345654	0.5651215472003013	0.999985270751397
A0A0F7DDK0	cosine	24.0	15.0	12.0	77930.83019433556	7226.7542476322005	66.0	30.0	91591.899673	59265.3736873	32326.5259857	1.54545384555	1.11432460352	0.3566995016589325	0.007303677061155208	0.20450295771234586	0.13586413586413587	0.13586413586413587	0.999985270751397
A0A0G2JFV3	cosine	24.0	0.0	21.0	88164.28876390163	3132.6174321478925	12.0	0.0	95976.46769330002	82513.7311345	13462.7365588	1.16315752995	1.05460515785	0.13681201711998334	0.1744777691802858	4.8853775370480035	0.9600399600399601	0.9573101449974851	0.999985270751397
A0A0G2JDP0	cosine	24.0	21.0	9.0	21741.797249717416	2372.1253197810674	21.0	9.0	28992.927532499998	15800.546586200002	13192.3809463	1.83493193569	1.09895532855	0.17444777823847862	0.11618577088949705	3.2532015849059173	0.8691308691308691	0.8640771989089127	0.999985270751397
Q05DL4	cosine	24.0	9.0	6.0	203595.3883600408	17395.733712821526	57.0	0.0	238681.419819	167240.541021	71440.8787977	1.4271744061700002	1.1156029375299998	0.24963185732219176	0.043727007426982316	1.224356207955505	0.5384615384615384	0.5337809282937199	0.999985270751397
A0A0G2JDX9	cosine	24.0	3.0	6.0	34580.36442727349	2217.615483966953	27.0	30.0	39297.5213524	31372.7461338	7924.77521865	1.252600623	1.09698361605	0.19671770737530567	0.08903321910476264	2.4929301349333537	0.7912087912087912	0.7800894807138007	0.999985270751397
A0A0G2JE03	cosine	24.0	12.0	9.0	187768.05404816012	7966.6211323527405	30.0	69.0	207137.279738	177937.745547	29199.534190099996	1.16409971982	1.06649165093	0.08602474876602319	0.2779552147225487	7.782746012231363	0.997002997002997	0.997002997002997	0.999985270751397
A0A0G2JE32	cosine	24.0	9.0	3.0	134282.2273417165	5149.807286523076	51.0	21.0	146749.908368	128628.660065	18121.2483034	1.14088033176	1.0586346620799998	0.25287373662226104	0.041710063911116285	1.167881789511256	0.5184815184815185	0.5183035777001322	0.999985270751397
A0A0G2JEK2	cosine	24.0	12.0	6.0	1430010.4983539616	110428.11203238377	36.0	27.0	1677158.8211299998	1220395.62715	456763.19397799997	1.37427468914	1.1082550590200002	0.38823271073050936	0.003932079535862722	0.11009822700415622	0.08491508491508491	0.08491508491508491	0.999985270751397
A0A0G2JEP4	cosine	24.0	12.0	15.0	121785.84865831069	3131.637015451261	48.0	45.0	128881.636576	115149.205573	13732.431002899999	1.1192577138	1.03124417691	0.3341711120804736	0.0110763199468541	0.3101369585119149	0.2077922077922078	0.20088128658675533	0.999985270751397
A0A0G2JFJ6	cosine	24.0	3.0	18.0	179390.80808309038	9080.398269817597	36.0	66.0	191318.013168	163942.53301400002	27375.4801541	1.16698217144	1.09489971588	0.17378823796322213	0.11707097859576515	3.2779874006814245	0.8741258741258742	0.8662630013410945	0.999985270751397
A0A0G2JFR8	cosine	24.0	15.0	18.0	13004.537407596179	1426.0916932400712	21.0	54.0	15880.1133465	10904.1800091	4975.93333741	1.45633264796	1.20186722494	0.16896292183844172	0.12369283503412826	3.4633993809555914	0.8841158841158842	0.8816755079472104	0.999985270751397
A0A0G2JFZ4	cosine	24.0	3.0	6.0	181102.25615507195	11787.795185905024	18.0	30.0	199318.075487	156866.11508599998	42451.9604015	1.2706254335299998	1.1135810489	0.2561041850735112	0.03977585423405737	1.1137239185536063	0.5014985014985015	0.5014985014985015	0.999985270751397
E9PVP1	cosine	24.0	12.0	6.0	243670.9591603293	5492.053449484863	36.0	69.0	255009.90305100003	233594.124269	21415.7787821	1.0916794412100002	1.034602869	0.33597061505524844	0.010722413737643984	0.30022758465403154	0.20279720279720279	0.19589178687046208	0.999985270751397
A0A0G2JGD2	cosine	24.0	6.0	3.0	432657.61385321064	16372.230358743045	54.0	42.0	469801.95665500005	403958.49237399996	65843.4642808	1.16299561842	1.0553090118600001	0.26352749478578685	0.03560678181850737	0.9969898909182064	0.46553446553446554	0.46553446553446554	0.999985270751397
A0A0G2JGP4	cosine	24.0	18.0	15.0	299114.02965471556	8175.619939610071	42.0	0.0	314012.96563600004	288174.050795	25838.9148413	1.08966426634	1.05442115983	0.46934144955122703	0.0006565102309762687	0.018382286467335533	0.018382286467335533	0.018382286467335533	0.999985270751397
Q3UYM1	cosine	24.0	18.0	6.0	323214.69987513236	12742.112273562348	63.0	30.0	343960.595951	292512.087613	51448.5083374	1.1758850677200001	1.0456525372	0.25191406053548604	0.04229912003936556	1.1843753611022358	0.5194805194805194	0.5194805194805194	0.999985270751397
A0A0G2JGQ6	cosine	24.0	3.0	12.0	229865.18131877898	13155.382286799851	3.0	48.0	247873.44650500003	208382.47040299998	39490.9761023	1.18951198739	1.1245335326600001	0.12941677295133566	0.18781168020979827	5.258727045874352	0.967032967032967	0.967032967032967	0.999985270751397
K3W4P2	cosine	24.0	15.0	18.0	82779.48707227416	6786.566000772989	39.0	66.0	92826.1599052	70243.41865630001	22582.7412489	1.32149262779	1.13234451785	0.13141560587434356	0.18414709071421095	5.156118539997907	0.961038961038961	0.961038961038961	0.999985270751397
A0A0H2UH19	cosine	24.0	9.0	15.0	91469.56918360223	6280.610937149138	0.0	66.0	105504.40085	80936.1311379	24568.269711599998	1.30355132332	1.0811960810299999	0.17918432802946585	0.10996794592401772	3.0791024858724962	0.8481518481518482	0.8478354012822713	0.999985270751397
A0A0J9YTU3	cosine	24.0	12.0	6.0	566316.5037093979	23088.015655568008	69.0	0.0	601424.855257	521802.015597	79622.8396604	1.15259205078	1.06859768358	0.19411635536525468	0.09193660660926267	2.574224985059355	0.7972027972027972	0.79083031061379	0.999985270751397
E9Q7W0	cosine	24.0	15.0	12.0	99136.8919318021	2672.3408617238065	21.0	54.0	103593.970413	92312.8708265	11281.0995869	1.1222050564100001	1.02563869914	0.34919003846611285	0.0084113441669734	0.2355176366752552	0.15884115884115885	0.15884115884115885	0.999985270751397
A0A0J9YTY0	cosine	24.0	21.0	0.0	1858632.5352422958	63482.46864647925	69.0	0.0	1945864.4483400001	1704867.27836	240997.16997600003	1.1413583174700002	1.04819350897	0.2255549471437564	0.0612756889104502	1.7157192894926057	0.6443556443556444	0.6443556443556444	0.999985270751397
A0A0J9YU62	cosine	24.0	0.0	21.0	208734.42371738367	10299.299785882149	24.0	45.0	228478.28899200002	189549.074441	38929.2145512	1.20537802501	1.07102587479	0.4030408071913024	0.0028969453261565256	0.08111446913238271	0.06793206793206794	0.06793206793206794	0.999985270751397
A0A0J9YUG5	cosine	24.0	9.0	6.0	145999.11563831437	5324.113515264987	27.0	6.0	160575.35964	135483.048451	25092.311189099997	1.18520627839	1.05663922347	0.17511488498720915	0.11529525052334587	3.2282670146536847	0.8601398601398601	0.8601398601398601	0.999985270751397
