ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
A0A0G2JEP4_S96___1	cosine	24.0	6.0	3.0	172441.82302265562	12332.291331896366	30.0	3.0	199035.167048	152973.03163800001	46062.135409300005	1.30111278384	1.0716984942299999	0.18929439766303	0.097502851448466	2.7300798405570483	0.8281718281718282	0.8274747173115352	0.999000999000999
Q61687_S92___1	cosine	24.0	15.0	6.0	170509.62324715024	11942.240905653427	0.0	30.0	188518.533277	152536.213755	35982.31952219999	1.2358936192	1.15430237044	0.2264109462244084	0.06056922852249681	1.6959383986299106	0.6693306693306693	0.6680279926748082	0.999000999000999
A0A0G2JFJ6_S535___1	cosine	24.0	0.0	3.0	22286.571702334044	1957.8597234572712	48.0	63.0	26587.6911154	18188.7643159	8398.92679944	1.4617645626499998	1.13557951359	0.1818710879507543	0.10654892958100276	2.983370028268077	0.8521478521478522	0.8521478521478522	0.999000999000999
Q7TPW1_S495___1	cosine	24.0	21.0	0.0	28058.22327338464	3007.8369843761934	42.0	54.0	35971.2986127	23491.443336099997	12479.855276600001	1.5312511069699999	1.20914546236	0.10723104044539238	0.2314422767873972	6.480383750047122	0.993006993006993	0.9885941464148377	0.999000999000999
A0A0N4SVC2_S258___1	cosine	24.0	12.0	6.0	65195.38657565424	8275.642125626939	9.0	30.0	88957.6115207	55296.8457819	33660.7657388	1.6087284955	1.1387381322299999	0.2090483827010435	0.07619384796207053	2.1334277429379744	0.7312687312687313	0.7312687312687313	0.999000999000999
A0A0N4SW28_S60___1	cosine	24.0	6.0	3.0	36672.511705688135	4811.950587695685	30.0	0.0	46309.4560943	29414.183683099996	16895.272411200003	1.57439202098	1.20163323816	0.18929439766303	0.097502851448466	2.7300798405570483	0.8281718281718282	0.8274747173115352	0.999000999000999
H3BKS8_S121___1	cosine	24.0	18.0	15.0	45451.89922819957	2445.436457686226	66.0	30.0	49257.13913430001	38641.063102399996	10616.0760318	1.27473560972	1.0894144916	0.3116427225020147	0.016441424648024998	0.4603598901447	0.2947052947052947	0.276123175276831	0.999000999000999
A0A0R4IZZ6_S166___1	cosine	24.0	21.0	0.0	66002.07075250366	3029.1342892855528	39.0	24.0	74629.5904847	60449.2995675	14180.290917200002	1.23458155874	1.07615035424	0.3956455630226545	0.0033784333711477372	0.09459613439213664	0.07292707292707293	0.07069194264718875	0.999000999000999
A0A0R4IZZ6_S553___1	cosine	24.0	18.0	21.0	78442.57096205863	6785.527863308031	18.0	24.0	91699.3695129	67743.3808446	23955.9886683	1.35362847808	1.13395060972	0.18057877962865396	0.10818374624007072	3.02914489472198	0.8571428571428571	0.8571428571428571	0.999000999000999
A0A0R4J008_S394___1	cosine	24.0	18.0	3.0	413641.6176768436	34035.62334038891	18.0	51.0	473300.73461000004	352025.812134	121274.922477	1.34450576718	1.14715731615	0.2477406796496996	0.04493949144849353	1.2583057605578192	0.5684315684315684	0.5637354383870713	0.999000999000999
A0A0R4J227_S483___1	cosine	24.0	9.0	12.0	38115.5715001007	3228.954805975803	3.0	36.0	44869.2604996	31841.1716149	13028.0888847	1.40915859009	1.14077499894	0.2505938333618936	0.04312046409544088	1.2073729946723444	0.5484515484515484	0.5484515484515484	0.999000999000999
A0A0R4J0D3_S495___1	cosine	24.0	21.0	3.0	84847.11632966723	5144.4319985879165	54.0	51.0	95318.6351577	76059.1933475	19259.4418103	1.2532164878799998	1.0849639648	0.2657278887996337	0.03444220575113408	0.9643817610317544	0.4695304695304695	0.4695304695304695	0.999000999000999
A0A0R4J0D3_S496___1	cosine	24.0	21.0	0.0	49765.05522199577	5723.189897776553	21.0	0.0	56688.68511109999	38937.250682800004	17751.4344283	1.4558985063699998	1.18045525197	0.21815970297510864	0.06764995867882109	1.8941988430069907	0.7012987012987013	0.7012987012987013	0.999000999000999
A0A0R4J0H8_S208___1	cosine	24.0	0.0	9.0	184882.68439741337	8448.114833615306	0.0	12.0	206172.12356900002	162986.532923	43185.5906455	1.26496416527	1.04270741327	0.3512740980107681	0.008090044838256295	0.2265212554711763	0.16583416583416583	0.1534265169991277	0.999000999000999
A0A0R4J0J8_S71___1	cosine	24.0	15.0	12.0	125221.13562282088	6852.348433003376	66.0	6.0	142147.070866	114174.944037	27972.126829400004	1.2449935672399999	1.07720483668	0.2140197009953595	0.07143562183788349	2.000197411460737	0.7112887112887113	0.7112887112887113	0.999000999000999
A0A0R4J0P6_S556___1	cosine	24.0	6.0	9.0	33323.813632565885	1861.5642673292361	63.0	0.0	37318.8278937	29859.9301366	7458.89775711	1.2497962226600001	1.08213739336	0.1825665822207074	0.1056765215839412	2.9589426043503533	0.8441558441558441	0.8441558441558441	0.999000999000999
A0A0R4J0S1_S368___1	cosine	24.0	21.0	0.0	71430.76611424168	5526.25234767371	45.0	3.0	86532.1966601	63642.205491199995	22889.9911689	1.3596668436000001	1.0959479939	0.4622027605404844	0.0007774237502962231	0.021767865008294248	0.015984015984015984	0.015984015984015984	0.999000999000999
A0A0R4J0S1_S121___1	cosine	24.0	18.0	12.0	95947.58507814033	6444.2207028693	6.0	60.0	107840.482298	84286.80716150001	23553.6751363	1.2794467595799999	1.1022867536299998	0.2698162502479727	0.03236153477515324	0.9061229737042906	0.46053946053946054	0.45592653753448725	0.999000999000999
A0A0R4J0X8_S71___1	cosine	24.0	0.0	3.0	136276.37308469653	9546.88494953775	15.0	57.0	152264.215188	114208.98828599999	38055.2269016	1.3332069347	1.09376049267	0.10763799082799744	0.23059422607029076	6.456638329968142	0.993006993006993	0.988366628951782	0.999000999000999
A0A0R4J0X8_S560___1	cosine	24.0	15.0	3.0	48780.81147513621	3905.3679966425707	63.0	0.0	56712.526033099995	40994.040507	15718.485526100001	1.38343342915	1.123851359	0.4428798146660561	0.0012148494454507024	0.034015784472619666	0.028971028971028972	0.02747741835666873	0.999000999000999
A0A0R4J0X8_S340___1	cosine	24.0	3.0	6.0	109105.87354453953	11710.337840440301	66.0	33.0	132091.514652	87983.24213880001	44108.2725133	1.5013258370700002	1.1792505389399999	0.4788034764417817	0.0005229199632550542	0.01464175897114152	0.008991008991008992	0.008991008991008992	0.8105841526894159
A0A0R4J104_S401___1	cosine	24.0	21.0	18.0	42271.307844892755	2411.011155765821	33.0	42.0	47382.5687055	38091.257461	9291.311244499999	1.24392240802	1.08763216195	0.17305466381079335	0.11806115286078063	3.305712280101857	0.8761238761238761	0.8761238761238761	0.999000999000999
Q9QXS6_S142___1	cosine	24.0	9.0	15.0	20885.961216336404	3110.066528414737	42.0	15.0	26518.994253599998	15154.6922639	11364.301989799998	1.7498866880200001	1.3045089199200002	0.08212615034683851	0.2869773250334757	8.03536510093732	0.998001998001998	0.9971711696338765	0.999000999000999
Q9QXS6_S385___1	cosine	24.0	9.0	21.0	26701.02165665235	1515.6043378564768	30.0	69.0	30308.090999799995	24281.2526259	6026.83837386	1.24820953296	1.08658614794	0.2486808753612355	0.04433336645633893	1.24133426077749	0.5614385614385614	0.5590853224035595	0.999000999000999
A0A0R4J1F2_S52___1	cosine	24.0	12.0	9.0	80043.60573110328	5566.916551686711	54.0	27.0	96885.6603212	68000.3073847	28885.3529365	1.4247826818399998	1.08495510825	0.3253979627236529	0.012950952528887621	0.3626266708088534	0.24075924075924077	0.22786941860280957	0.999000999000999
Q80T06_S133___1	cosine	24.0	21.0	6.0	316655.88355020824	28050.10038033868	18.0	54.0	365643.712074	272682.94207	92960.7700032	1.3409115704	1.17205532703	0.16702446852620292	0.12642548136726045	3.5399134782832924	0.8901098901098901	0.8901098901098901	0.999000999000999
Q80T06_S162___1	cosine	24.0	0.0	3.0	1532056.0862837161	187910.1031220336	36.0	54.0	1934483.44458	1211497.35618	722986.0884	1.5967706695500001	1.20484323805	0.15217784910165155	0.14874946071331066	4.164984899972698	0.9370629370629371	0.9338694481051569	0.999000999000999
A0A0X1KG62_S608___1	cosine	24.0	12.0	3.0	15717.000235639352	1637.6114485169846	69.0	45.0	18769.5540743	11995.9375043	6773.61656993	1.5646592079600001	1.15200240252	0.2551359238183474	0.04034778682105685	1.1297380309895921	0.5274725274725275	0.5272159495933268	0.999000999000999
Q8CAF4_S1218___1	cosine	24.0	6.0	3.0	14565.763931707063	1207.3276568952456	66.0	51.0	17305.6414588	11722.8810153	5582.76044351	1.47622768125	1.12499922981	0.2561041850735112	0.03977585423405737	1.1137239185536063	0.5194805194805194	0.5194805194805194	0.999000999000999
A0A140LJ04_S2436___1	cosine	24.0	21.0	6.0	16027.984149496746	1133.791316171616	30.0	6.0	19106.4568401	14108.135721899998	4998.32111812	1.3542864356200002	1.09090606021	0.2561041850735112	0.03977585423405737	1.1137239185536063	0.5194805194805194	0.5194805194805194	0.999000999000999
G3UXW9_S509___1	cosine	24.0	3.0	0.0	19323.0894272946	2636.079874585302	3.0	39.0	23546.685720700003	14983.026209900001	8563.65951076	1.5715574004100001	1.23934232233	0.1299079199648245	0.18690708075242085	5.2333982610677845	0.981018981018981	0.9694471391383633	0.999000999000999
E9Q394-2_S1817___1	cosine	24.0	18.0	3.0	30718.93078346961	2620.716418880276	33.0	3.0	35297.594459199994	25946.1792278	9351.4152314	1.3604158881900001	1.13407647598	0.2477406796496996	0.04493949144849353	1.2583057605578192	0.5684315684315684	0.5637354383870713	0.999000999000999
E9Q394-2_S1528___1	cosine	24.0	9.0	12.0	32764.391817820404	2429.886755920693	9.0	51.0	37281.878741500004	27809.736909599997	9472.14183185	1.34060522984	1.09918678901	0.18327011693631026	0.10479929422810884	2.9343802383870483	0.8411588411588412	0.8411588411588412	0.999000999000999
A0A140T8S5_S108___1	cosine	24.0	3.0	6.0	105213.75244368202	5867.716968555025	15.0	69.0	113905.18948399999	93391.98471539999	20513.204768400003	1.2196463093799998	1.07548425833	0.20414101708758134	0.08112374916958642	2.27146497674842	0.7532467532467533	0.7532467532467533	0.999000999000999
A0A158RFV1_S14___1	cosine	24.0	12.0	0.0	10911.50210964634	1261.6777851651136	51.0	18.0	13780.074756600001	9391.58714009	4388.48761647	1.46727859211	1.21350033254	0.17715192586642242	0.11260606365924808	3.152969782458946	0.8611388611388612	0.8611388611388612	0.999000999000999
A0A158RFV1_S626___1	cosine	24.0	0.0	21.0	152479.24068424586	5082.615575165989	27.0	30.0	165417.17673900002	142937.63016	22479.5465788	1.15726821939	1.03862066542	0.33648360967347263	0.010623344634627566	0.29745364976957184	0.2087912087912088	0.19338279801990937	0.999000999000999
A0A158RFV1_S576___1	cosine	24.0	0.0	21.0	33170.10458065675	3582.7305491104266	30.0	3.0	39601.024478900006	26381.502899799998	13219.521579100001	1.50109054171	1.1674426972	0.21815970297510864	0.06764995867882109	1.8941988430069907	0.7012987012987013	0.7012987012987013	0.999000999000999
A0A1B0GR85_S1132___1	cosine	24.0	21.0	0.0	57647.525574528896	4512.510302292511	51.0	66.0	67317.6049232	51397.4862615	15920.118661700002	1.3097450832700002	1.14496460597	0.09244055210809687	0.2634159933036787	7.375647812503004	0.996003996003996	0.9947554921071747	0.999000999000999
A0A1B0GR85_S1664___1	cosine	24.0	18.0	15.0	48864.257048120526	3350.494973451264	6.0	15.0	56415.5180965	42196.989553600004	14218.5285428	1.33695599362	1.09986856	0.2891143329235558	0.023892184636934675	0.6689811698341709	0.3856143856143856	0.3675188579198692	0.999000999000999
A0A1B0GRA5_S683___1	cosine	24.0	18.0	0.0	57183.4195003125	5510.2379391009335	42.0	15.0	69543.60553180001	46928.9855465	22614.6199853	1.48189023739	1.1553160786799999	0.2435838980663308	0.04769966180633572	1.3355905305773998	0.5794205794205795	0.5794205794205795	0.999000999000999
A0A1B0GS91_S137___1	cosine	24.0	21.0	0.0	33583.154508152365	3008.906340838574	21.0	24.0	39368.972486599996	27956.2706787	11412.701807899999	1.40823405736	1.14565678223	0.21076445880646089	0.0745247925817003	2.086694192287609	0.7272727272727273	0.7272727272727273	0.999000999000999
A0A1B0GS91_S753___1	cosine	24.0	18.0	6.0	277308.2803019607	14211.309486332122	66.0	9.0	312347.489524	241063.640204	71283.84932010001	1.295705521	1.04110715719	0.3185971942066441	0.01458722712104854	0.4084423593893591	0.26873126873126874	0.25097618281167455	0.999000999000999
A0A1B0GS91_S1098___1	cosine	24.0	18.0	12.0	182871.62683004487	19685.41740590772	42.0	54.0	221513.20171599998	147390.631974	74122.5697423	1.50289878502	1.2115244694299998	0.4496937504132879	0.0010398430494908523	0.029115605385743863	0.025974025974025976	0.023754325040457012	0.999000999000999
A0A1B0GS91_S944___1	cosine	24.0	18.0	12.0	161863.63020214482	12194.875434218953	24.0	39.0	184384.55049300002	138465.32754600001	45919.222947	1.33162975715	1.11234453335	0.3222805211295229	0.013680195882558224	0.3830454847116303	0.2517482517482518	0.2382778187833392	0.999000999000999
A0A1B0GS91_S1047___1	cosine	24.0	21.0	0.0	169084.2409980543	8357.208693810597	63.0	54.0	185694.559579	151633.29273299998	34061.2668457	1.22462921059	1.0681482444200001	0.4548075163718366	0.0009240395187704024	0.025873106525571263	0.01998001998001998	0.01998001998001998	0.999000999000999
A0A1B0GS91_S314___1	cosine	24.0	18.0	15.0	436133.46926783037	20475.48224410609	3.0	36.0	484100.672132	401056.074073	83044.5980585	1.2070648057100002	1.05689661921	0.17647238503126134	0.1134981303078686	3.1779476486203206	0.8651348651348651	0.8651348651348651	0.999000999000999
A0A1B0GS91_S719___1	cosine	24.0	6.0	21.0	56226.56426135119	4718.7021640689	0.0	45.0	70797.90649	49537.007783099994	21260.8987069	1.4291922273500002	1.07860347265	0.2857974239226139	0.02519881865604328	0.7055669223692118	0.4035964035964036	0.3821384317258782	0.999000999000999
A0A1B0GSX7_S888___1	cosine	24.0	18.0	21.0	187143.1567927218	9184.64426982293	54.0	3.0	216038.92206100002	171383.01463599998	44655.907425	1.26056203714	1.06365521989	0.3837299067108896	0.004306804500442138	0.12059052601237988	0.09290709290709291	0.08803839905348282	0.999000999000999
J3QP99_S855___1	cosine	24.0	18.0	21.0	6145.78568773346	628.0803407647364	12.0	48.0	7234.26216348	4941.55508443	2292.70707906	1.46396469125	1.1577070349	0.3235369801680049	0.01338212467957003	0.3746994910279608	0.24575424575424576	0.2340453211476388	0.999000999000999
A0A1D5RLL3_S719___1	cosine	24.0	15.0	9.0	62866.34796985428	5444.074221238813	63.0	9.0	75605.5379972	54392.1151238	21213.4228735	1.39000915528	1.12156785566	0.3733006833947205	0.005299908342446222	0.14839743358849425	0.1108891108891109	0.10596872695497672	0.999000999000999
A0AUN0_S592___1	cosine	24.0	3.0	6.0	194897.3031146051	10786.962440444837	63.0	54.0	220200.238694	165667.371921	54532.866773	1.3291708327399998	1.0771352436200001	0.3823004501821978	0.004432269204779407	0.1241035377338234	0.0959040959040959	0.09033770107516448	0.999000999000999
G3XA17_S394___1	cosine	24.0	15.0	12.0	43061.825714097664	2428.1898500866355	63.0	18.0	47804.71431519999	38645.0187161	9159.69559908	1.2370213782600001	1.09963699986	0.2740954065379165	0.030295983526908214	0.8482875387534299	0.43956043956043955	0.4356867239264217	0.999000999000999
A0PK78_S204___1	cosine	24.0	18.0	0.0	63888.487508771825	4678.63129423762	66.0	9.0	74917.45554139999	58157.36297490001	16760.0925665	1.28818522211	1.1075570243200001	0.3395411912439763	0.010049245916082774	0.2813788856503177	0.2007992007992008	0.1845614978534339	0.999000999000999
A2A5R2_S227___1	cosine	24.0	18.0	3.0	135092.60810626394	7721.357147683985	18.0	45.0	149571.559021	121618.77239700001	27952.7866233	1.22983940778	1.11181773861	0.2255549471437564	0.0612756889104502	1.7157192894926057	0.6763236763236763	0.6721072029696689	0.999000999000999
A2A5R2_S621___1	cosine	24.0	18.0	3.0	21021.654264601773	2096.627972953869	69.0	36.0	26061.4606417	18209.0341566	7852.42648505	1.4312379458200002	1.15892697555	0.14420726128863112	0.16176125330350544	4.529315092498153	0.9590409590409591	0.9488488277580548	0.999000999000999
A2A5V4_S262___1	cosine	24.0	21.0	0.0	17142.12702239901	1334.2421477294013	39.0	3.0	20532.2363059	15221.1232958	5311.11301007	1.34893042431	1.1221487647600001	0.2551359238183474	0.04034778682105685	1.1297380309895921	0.5274725274725275	0.5272159495933268	0.999000999000999
A2A5V4_S535___1	cosine	24.0	15.0	3.0	211451.2307783882	11712.4091067364	57.0	54.0	242026.717011	184913.335903	57113.3811076	1.3088656685	1.05105465691	0.2509652283107651	0.042888118888463896	1.200867328876989	0.5404595404595405	0.5404595404595405	0.999000999000999
A2A6A1_S648___1	cosine	24.0	12.0	15.0	33492.32828735662	2625.5735515017527	30.0	15.0	38657.051994	28143.437918700005	10513.6140753	1.37357248626	1.0957527247399999	0.22152916418817914	0.06468486429452701	1.811176200246756	0.6853146853146853	0.6853146853146853	0.999000999000999
A2A9M5_S1428___1	cosine	24.0	18.0	15.0	25130.972991213086	2020.779086046279	18.0	60.0	30237.4462976	22512.4996523	7724.94664534	1.3431403337999999	1.1140429093100002	0.2515670169594577	0.04251378781533029	1.190386058829248	0.5404595404595405	0.5404595404595405	0.999000999000999
A2A9M5_S439___1	cosine	24.0	12.0	9.0	23394.779755308788	3880.7870892859005	36.0	9.0	28975.3807742	15713.866439899999	13261.5143343	1.8439370657099998	1.31840332444	0.2206721816171899	0.0654292553875976	1.8320191508527328	0.6863136863136863	0.6863136863136863	0.999000999000999
A2A9M5_S452___1	cosine	24.0	15.0	0.0	128960.5872788666	8210.727171005125	63.0	3.0	142981.424182	106734.331142	36247.093039499996	1.33960106979	1.08601744612	0.4104360513599501	0.0024782190637700967	0.06939013378556272	0.052947052947052944	0.052947052947052944	0.999000999000999
A2ADE0_S423___1	cosine	24.0	18.0	0.0	47253.550241646706	4249.026833170484	33.0	0.0	57474.9773615	38398.9093316	19076.068030000002	1.49678671509	1.1264250969	0.19191458635529096	0.09444831922890234	2.6445529384092663	0.8101898101898102	0.8101898101898102	0.999000999000999
Q543F1_S19___1	cosine	24.0	3.0	6.0	54527.313263684606	4425.057328913035	33.0	54.0	62930.876668900004	44619.7071562	18311.169512599998	1.4103830051700001	1.07022783891	0.2561041850735112	0.03977585423405737	1.1137239185536063	0.5194805194805194	0.5194805194805194	0.999000999000999
A2AI08_S457___1	cosine	24.0	6.0	0.0	50601.07092196894	4674.156861207537	9.0	36.0	64441.43815750001	43381.6821258	21059.7560317	1.48545273027	1.1076860932500001	0.20824895957127373	0.07698101426976775	2.155468399553497	0.7312687312687313	0.7312687312687313	0.999000999000999
A2AIX1_S2101___1	cosine	24.0	12.0	9.0	78447.9365429089	6143.509412345218	63.0	9.0	87437.8762401	66387.4181077	21050.4581324	1.31708505516	1.135080514	0.22815259455336584	0.05915152205116561	1.656242617432637	0.6593406593406593	0.6593406593406593	0.999000999000999
A2AIX1_S1245___1	cosine	24.0	9.0	6.0	54465.563446181935	3608.533743790743	51.0	9.0	59563.8162189	45946.0847747	13617.7314442	1.29638502412	1.0831665107	0.3241488296571744	0.013239016787172118	0.3706924700408193	0.24475524475524477	0.23200256481060463	0.999000999000999
A2AJ15_S102___1	cosine	24.0	18.0	21.0	115100.5472321218	9504.828962595606	18.0	33.0	134117.230589	103019.42970800001	31097.8008816	1.30186345401	1.17707817427	0.12790996890362985	0.19060375826163167	5.336905231325686	0.9820179820179821	0.9717412712125209	0.999000999000999
A2AJH3_S38___1	cosine	24.0	3.0	6.0	125365.01700516866	43335.37894926024	27.0	30.0	234725.59675100003	55731.34052969999	178994.256222	4.21173426873	1.18103460005	0.1299079199648245	0.18690708075242085	5.2333982610677845	0.981018981018981	0.9694471391383633	0.999000999000999
A2AJT5_S290___1	cosine	24.0	12.0	3.0	66347.59319844701	4892.719417868969	0.0	54.0	75669.89064299999	57733.6496711	17936.240971900002	1.31067221757	1.11075451169	0.21815970297510864	0.06764995867882109	1.8941988430069907	0.7012987012987013	0.7012987012987013	0.999000999000999
A2AJT5_S211___1	cosine	24.0	9.0	6.0	337102.194891529	16253.787951188318	0.0	39.0	364045.625305	299002.820636	65042.80466919999	1.2175324116700001	1.04491850985	0.16021149052021266	0.13636216882002333	3.818140726960653	0.9090909090909091	0.9090909090909091	0.999000999000999
Q3UVD6_S194___1	cosine	24.0	15.0	18.0	16014.902226468257	3402.4558101842354	39.0	3.0	23071.0725475	10977.9056669	12093.166880600002	2.1015914371599997	1.3811285359999999	0.0938682899102454	0.2602341422708193	7.286555983582941	0.995004995004995	0.9943170140473333	0.999000999000999
Q3UVD6_S195___1	cosine	24.0	6.0	3.0	27063.694476202047	2264.114641534917	45.0	21.0	31459.537209500002	20880.3781251	10579.1590844	1.50665553186	1.09462904221	0.19671770737530567	0.08903321910476264	2.4929301349333537	0.7952047952047953	0.7952047952047953	0.999000999000999
