ID	CT0	CT3	CT6	CT9	CT12	CT15	CT18	CT21	CT24	CT27	CT30	CT33	CT36	CT39	CT42	CT45	CT48	CT51	CT54	CT57	CT60	CT63	CT66	CT69
A0A0A6YWG7_S649___1	17671.7609083613	17190.9853096948	15854.262977606	17519.4042919972	17721.3412973668	18513.107826379	17019.0733986181	17387.1390488477	16665.3181040652	20120.3638966643	16674.2255234098	16140.65226369	15656.4384611919	18519.1467638987	18285.9268986138	16788.5802589571	17008.2121093572	15208.6103451536	17248.1042380856	17345.4866233988	18557.0802259517	18237.1949138704	18207.2053617205	19899.7120810053
A0A0A6YWG7_S1227___1	41944.3731956556	32928.9729771911	37465.0220885602	38049.5609228568	39473.0617634937	37949.2489169399	39865.9497145282	37247.2836074096	32899.8321055438	38735.566425736	37930.0111695484	39341.0814398372	40642.4255371856	41327.5527426437	35094.4592311974	36742.7051363441	36508.4311577638	33576.9588068869	44462.3764625591	39347.012738238	43088.6196090088	38486.3616209432	38456.3862306276	36675.265536656
A0A0A6YWG7_S1108___1	31027.3118952291	34283.3577404586	24721.010235986	30292.1457499208	28498.0402291779	31192.6346665174	28982.6719876447	30899.8724053435	32331.174245039	31714.8472029519	28090.2094215945	28074.6239496295	28067.4825635661	31132.9200792898	28308.0954917729	26671.2592338099	27835.6338946158	30227.6354805361	25544.296601082	26224.0979870711	28276.3377900316	33518.1861130102	26811.359036234	32357.994742224
B2RRE3_S450___1	17317.8067420854	15491.5286449974	18287.2178064809	21501.8309576789	17554.728655817	15929.8983607796	20989.4257915663	14721.044611571	17791.1673613624	16839.9138117121	16570.2791710547	17108.0987667279	17629.846177332	18813.3780204665	17555.0030048918	17794.3104011551	14563.0152151702	14896.6049359634	17001.233947193	18476.3321919301	18485.2639137397	16505.0490450517	16153.0163408088	17157.7301424098
A0A0A6YY83_S1185___1	278307.536475143	277658.574004897	286030.260184389	291759.487055405	280833.322991867	299125.290526165	292610.402337424	301380.817025643	325421.539872928	327332.121162105	317422.640495865	324202.446535821	330628.664993689	318724.073317335	353909.414425158	373703.25746672	355531.865672234	322915.598533592	310990.312673132	345909.585296161	333197.425938825	386648.200610254	347504.154403715	341421.21305489
A0A0A6YY83_S1011___1	176176.267840447	200042.882750361	179433.72454232	181742.784149001	177428.198382956	189325.574368884	176261.301300249	186216.413844155	192613.631210132	193755.223641383	191708.177840396	193018.493770159	194274.993074636	200982.931808728	202797.033907509	214816.316289246	208434.721771952	221200.79778386	210176.794147841	207444.516993681	206029.922270895	203921.061496625	207452.536882207	212951.333489501
A0A0A6YY83_S989___1	91681.0323014833	103035.887285727	89215.8384779261	94347.0619273039	87640.29745043	94498.5002939592	91227.8949955541	94816.6318799029	93998.4039047762	91824.5051831442	91784.2216793046	91016.5213554896	90303.0859461159	93854.5402453132	93054.7583079844	99361.2313935171	103909.020069666	101852.696851982	97226.3933995649	101365.379141611	105529.863840681	111109.608603504	102418.754315574	98841.9964107028
A0A0B4J1E4_S390___1	62375.6497996737	60808.2848722228	65985.773781445	62671.373694176	66247.6937802335	64747.0929866952	63909.9126620234	62721.9025537836	45816.0620053937	56916.8438660575	55452.9236823611	58908.2210810636	62065.1730603181	76163.8727524263	55279.5444766131	60496.3194827557	66543.324937751	63425.9456944876	71304.0670349351	74986.0024031222	73069.7944985002	71861.2482296029	71586.7458766115	73043.3496256498
Q4FJX1_S60___1	10864.8027519395	10976.0694394413	12174.9381095411	11660.8541305675	12876.2063864108	12236.1437480763	12413.0358651922	12810.6439596308	10572.409403375	9811.49677494237	9002.70285967047	9945.80776799454	10878.465321486	10349.5952258719	11043.8987860724	11535.4044945656	11550.3109302663	9781.26807468409	11800.9677900616	10499.8514841102	13740.5864838112	12199.5900085352	9392.02136661025	11387.6193087292
Q99MR6-3_S67___1	57845.2117890204	56375.3189721093	61939.8515712729	59324.2623076721	60655.9832884482	56813.1961660996	65359.9571491107	62134.3971860987	55691.9895467658	66364.5893082135	60753.7352408157	59863.5600613824	58994.0347486313	64868.5081376897	52808.6444971573	60956.0046183114	61226.9073873828	59899.6416728387	67046.159842744	64005.8894787635	70758.7898101922	57348.3566964622	63139.784433567	58210.9572571784
Q6ZWY3_S27___1	12799.2005591525	14047.0552399676	13348.0544592519	14995.8986803115	13281.8177209122	14447.9657251886	14730.4016500456	14176.4640712658	16042.3137869945	16694.2725743041	12083.9492883265	14199.3675405764	16280.2276418187	15565.6941885582	14056.0761290823	17546.5967432882	15416.3665788631	18294.5293971919	15546.0895930469	17629.4092604576	17771.6821101912	16080.7148822177	15456.3743167547	16973.1490354507
A0A0G2JEP4_S96___1	208066.776518579	194717.85397578	204570.34724797	209622.503695544	208761.305222564	204638.700854936	217400.971046479	212590.830630434	223739.443925907	228129.554670329	217786.943619739	219415.541937181	220987.189715259	225281.861112064	218901.51067465	236864.461095357	212321.861769594	206643.011134548	219840.106214081	212697.145107027	232349.309330446	197337.563900408	208869.123161549	227601.412853778
Q61687_S92___1	177318.480355575	180556.257731917	186739.784981257	192471.695824276	187068.70465795	182322.020349622	200553.132707218	195700.986374119	182390.816720924	175444.877947478	180276.72438856	182461.309662483	184585.92842227	184548.820141833	181721.159067408	185320.754953228	201385.667999296	200967.021455789	206491.111673168	203424.263589555	190219.740918939	223660.012037456	190474.559733878	213323.679491953
A0A0G2JFJ6_S535___1	24511.3069257599	21077.7964033935	23186.3976338955	24290.9685976955	23729.4041513692	24798.3204849256	24563.0502943296	22159.5269764109	25831.5919044872	23562.8578502916	25564.450243786	26534.3285629261	27459.6278193748	24378.4219330444	23755.8125515448	26605.2254704903	23800.6998350925	21157.5838592897	24199.6192485724	22567.1810803966	25457.2398455882	23431.3240929192	27123.3948509309	29486.3314543596
A0A0G2JFT8_S53___1	5195.72411738163	6226.15955230346	5970.66720535383	6462.56200039183	5716.70333204329	6171.0637903444	6206.82105878343	6118.83781858436	5741.11265812849	6478.09737524269	5302.59662219683	5511.38795021602	5715.34895266293	3940.3268825719	6699.48405462082	5543.12952467109	4614.58204469272	6276.9980324969	5794.56101886626	5258.79410680426	5645.31822312601	5291.42137349347	5650.99139555743	5708.3681471443
A0A0G2JFT8_S27___1	3216.43552004205	3432.17707452844	3550.56287593682	3073.01759698448	3751.69704602713	3793.76666827396	3880.51046853029	3936.16307739147	6076.75063495769	5954.3741479298	4309.00605990426	4909.26883641667	5496.49743726658	4603.6955723925	6215.96433337764	5078.10738119943	5148.11294124984	6082.14957690609	6159.82386360961	5617.48574060758	4754.22776069453	5935.98660681168	4794.56526446415	4914.80015292669
Q7TPW1_S495___1	18863.4853551437	22762.1857302943	20911.0860481003	23897.5106697771	21027.7943878087	23919.1535714094	22297.7620088592	23536.5248977436	22619.71628145	28254.7619791341	24218.5468778063	25620.7756117066	26951.0273627861	26436.0305889013	27400.3067529134	28803.8939249247	22334.4764736099	18883.8240806514	21433.0248109857	23772.3409329039	24569.7997320259	27768.2549568612	21587.6989525712	24057.1702091606
Q6P5F7_S437___1	13061.8607010934	13245.9675554457	12656.6420920148	11961.2740300399	14566.7816971463	12807.0474911878	14910.2216513193	13022.3196266995	12449.7927712672	12027.1936427906	11483.3727837227	11200.1389142124	10954.9785159126	9599.87479410244	11094.5068979009	13148.4407783957	22731.0554867949	19005.1630159547	20089.1549481913	18085.1126165022	16839.8263949666	16244.3472933802	22136.9026044211	16193.1128845783
A0A0J9YTU3_S905___1	205835.016922027	223945.726414662	224495.46549423	232497.273457744	222981.522619804	221589.87156059	211501.837079632	230360.425159776	231536.320736098	220250.095881787	219337.374916427	229654.211522695	239618.383461584	231587.777137309	233499.676433432	234728.741184371	206768.941820179	198982.531044857	216722.012612581	205814.267031243	212751.176219421	196058.313791917	197650.746178448	211731.106567723
A0A0N4SVC2_S258___1	90608.6244000357	65994.1243942983	88792.7960760211	88236.7652650818	88491.1342291491	84344.0909967535	88506.4283472449	89113.3923718481	102733.787923585	100620.891013949	101057.602853441	94731.4735707311	88810.6750784121	96334.4311415526	91643.065606261	100663.040608561	103148.761355944	91529.9338169012	94397.0334205765	88760.8383200661	103979.109688243	98735.3206406295	98782.8301436819	99100.6651015642
A0A0N4SW28_S60___1	18903.3911394153	18997.630661284	21376.6590992891	17014.9434941924	20126.8229478054	18959.9954936938	20843.882558829	25757.0173029508	22623.4533476243	21663.8605275345	23216.8744468095	24425.9643469926	25645.4013060133	24691.1560254388	25272.3191861916	24310.6713430273	20235.3576343709	20297.9684253611	19218.2600863851	20282.2705135298	23535.3212444957	24552.421900683	24040.9212597262	26864.7752367668
A0A0N4SW73_S188___1	34229.1890620441	29735.2765859579	31346.3369033056	34138.7428628857	34644.5091984214	31826.3002569414	34910.4256579867	34575.6455007134	38758.080420327	40937.1206313063	44190.1701881973	44169.6914717826	44149.9165316168	48087.9577414764	43401.3024923912	46292.9233705782	44262.1995076376	36808.5762096145	46265.13522736	42524.3199612934	44586.9586529653	41415.1173052452	44069.9111559853	37717.1798002515
A0A0N4SW93_S260___1	18054.7554687212	19285.4893814551	21804.7484743558	19542.3932403676	18518.5895384006	18816.892623592	17637.3079231002	21516.3914065564	19281.1943972024	12050.2675552739	14059.4273810893	15121.9147448768	16340.0989360196	10324.4714334332	22828.0540175834	11687.4436770123	18810.4434482514	22389.7513684603	19025.5596378107	16437.8022625981	16731.5672293842	15025.2417781672	18675.0564473684	18871.3535395963
H3BKS8_S121___1	62777.2775169022	61736.4079366218	60703.2421239973	59514.9590907747	60324.9663400831	61609.1549799977	60194.2218874355	57525.1367531981	63085.8246165817	66881.2049008142	69159.0909475137	67102.3412493721	65261.041070652	66677.9337705555	63220.4285821151	61268.714567406	65459.4246781551	58793.7285577349	65207.4236085209	61971.3679778424	63408.6120354616	59955.0322865971	71955.9213996365	57839.1549322308
A0A0R4IZZ6_S166___1	64038.6636355024	67441.4483049994	64188.8457795297	74713.7199347174	72898.0215115851	67016.5948209814	64446.855533818	64061.4353432924	68381.9253995227	64027.8675650486	62622.0482914115	62066.3559701857	61517.4035807832	65891.5997550914	66601.852817184	63807.3932788907	87304.5781079516	76142.3335874782	82134.6816960973	75284.7817373613	81832.5708853481	85665.0110219913	92669.6465519457	97063.8913660914
A0A0R4IZZ6_S553___1	60901.0051040346	66996.4265169702	58746.4906222125	73547.0281460728	70990.5081091327	68801.1188717104	65462.8694920233	68273.012973913	58153.6303710213	75072.541943741	57695.1815565896	59232.701916384	60733.383300666	77829.92673801	67339.6921502378	85192.1726309028	71006.8327911086	70243.6654334656	63190.9772834148	70352.7733947001	73232.9662685832	83130.4791651386	69017.6608468825	84555.5419009563
A0A0R4J000_S29___1	25394.6165880231	21127.5681476901	21254.8432790001	21278.6810467572	24941.1417699322	25001.5938471859	24067.465262707	23824.3480311535	23472.7497209969	31894.1687510886	22431.538173754	22379.1761324424	22316.959678074	30705.1170561306	25801.073887204	36099.3887742133	28131.5647543536	25281.3883207993	24483.2446078201	29219.3184634527	27194.5464201258	26388.2904734595	28873.2499919491	30659.5988236686
A0A0R4J008_S422___1	14698.1080169311	12466.4209308893	15686.7383234278	14411.5891595362	17123.7165901094	14556.1364312662	16874.0449898071	15357.2665224689	16468.5174409708	15972.9288299343	17185.5701614849	17617.2687349107	18025.172773811	15773.3900075649	21481.9159201915	19163.5281213709	17621.2192361845	13159.6260419381	15570.5683884497	16340.5614316745	15968.4405931542	19998.1659932129	20040.3316075406	17737.9809075304
A0A0R4J008_S394___1	417732.84753338	423838.441131211	434077.599685475	439914.140444258	445936.127654765	422853.929540289	435972.631678218	436453.925732858	413983.679278954	405496.212873159	419918.600525321	408166.048482658	397172.971599843	429634.675210447	442778.033832077	439257.190044999	382418.167257027	323531.459927045	368115.050633976	415672.923211012	419627.744783763	434660.270088634	405605.725403567	413478.251164689
A0A0R4J034_S736___1	17948.8855465798	18343.2551605448	18331.5936093028	16674.4791462662	17964.6109787151	16370.3863142487	18617.9573530273	18142.968242269	18507.878619269	16764.4693718324	18835.6250417785	18267.640702726	17716.1891902162	17796.3174999696	18184.9216202067	18590.9804651203	18657.2795008811	19895.3181445026	23624.1334467474	23953.2835513354	18214.5357015176	20652.1475100458	15593.8208099451	21695.2403381536
A0A0R4J065_S383___1	11593.6037869357	12354.5539604562	11660.4468165771	12252.5811910332	13898.49775136	13057.042294048	12401.7746873234	12263.2995464483	13498.2034026908	11050.0060505069	13245.8462776833	12543.8287709957	11915.2049029549	13397.993926681	13573.6220538426	12956.2041041798	14379.8080031075	15495.2069179898	14873.7690320091	15117.9788634986	14472.9582675781	14893.9519409387	13449.3119135236	15038.6088480403
A0A0R4J227_S40___1	4190.47656908403	4637.55940019665	3783.45715960909	3544.96112332311	4932.88061458029	3732.32198933412	3911.59710141119	4855.70269923101	4031.05074567782	3126.03289859743	4134.63826854899	4391.33770177909	4624.36169144042	3744.3697521931	4327.71806510679	3938.04949968323	4386.41837613801	4876.54044393869	4351.81516352965	5547.1127813743	5539.88091173693	4360.19232705221	5121.65764386882	6551.62442776998
A0A0R4J227_S483___1	38886.9028772519	42010.2059541397	39737.7428819521	37796.2268621051	40636.3231309069	39375.4972523671	36450.466454987	36180.3531939871	39749.8550067326	35157.4328879534	39902.1467590017	39874.4714448312	39862.2878693523	38047.5993758843	41343.2469821342	38190.8926829472	36594.5372244011	38403.2157969957	42685.2433129987	42649.4750302931	38907.8014789623	38885.6303041852	38829.0441565454	36251.6655710282
A0A0R4J0D3_S495___1	72065.805637016	74141.9078784182	69690.0217853068	75062.5580385116	70896.5562927118	64469.4214533703	73517.56725392	75781.3637847814	71793.284178259	74448.3060470177	77128.7130407745	74052.6413780933	71358.9179388441	71886.3131658583	70365.538988041	75487.3417596443	78824.948258411	82774.7249225708	71681.4334145099	84773.4401720103	85418.8593464119	61505.4817703893	69571.5061094304	81934.0229995553
A0A0R4J0D3_S496___1	41171.4145232425	41025.141477322	41170.7118167207	42164.7558316074	38777.4276241277	35057.0880641988	41394.0995323717	40965.4837143491	38298.3498059207	45271.7321083826	45547.1123481662	43384.1332520692	41486.4639291728	45223.0552271532	38429.3170998771	42007.1106467922	44102.5404865369	41343.8724746319	38315.7022632746	34860.2704007892	44629.1596548218	36483.0111702202	43314.4156572226	47236.0439981029
A0A0R4J0H8_S208___1	229082.738358092	223516.024425001	222185.250743063	231943.365563527	226429.833181572	201728.860717956	222791.377214679	209072.815167812	231638.509403626	227729.55463698	216679.26778297	216414.318979957	216160.890288034	215116.539525593	208795.525097612	216302.799389337	208959.15594658	205985.88269652	207648.485966213	194333.296136773	203039.402431483	190480.504070525	196699.55576291	201654.713054018
A0A0R4J0J8_S559___1	121735.304163326	103333.23259075	121094.304192056	108970.412501964	119440.669045256	102431.502264208	122249.808977375	103762.581297397	124242.984676378	114064.402749937	121039.33386026	119675.150182416	118358.785799186	113341.504983042	124511.697031202	126177.316373422	137116.877491856	141320.232453482	156008.502187605	122214.411416682	138853.381341396	95673.0690267876	131149.960696226	134268.344144295
A0A0R4J0J8_S402___1	12929.2611954137	14264.1820099258	14587.8889090094	14100.6767872545	15232.9263642676	15537.92059659	14403.4998489212	16177.9165906055	15538.6739801312	16915.0348314932	15219.4369250151	16188.8453831142	17123.9064114619	16642.7200396908	17331.0292547682	17350.6846611428	14117.2295173412	12379.21211162	13741.0059778941	14046.9057639688	15285.5990923977	18355.7210867516	14725.7010937669	14042.607751731
A0A0R4J0J8_S71___1	93160.6775564254	95067.9590971291	92755.7757506712	105235.886249684	96181.4087100471	101326.389862578	91297.3403050563	96472.9966394971	91613.9279472938	83528.7249002324	88289.6677725685	88298.4207639287	88306.5446051711	82663.3973578535	89421.0718553567	89093.4855103074	86267.1096286921	82429.2437723216	79887.1016831329	81194.2948127287	85444.07440206	91142.5779307738	86054.8603553823	88711.4978574569
