ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
A0A0N4SV80_S606___1	cosine	24.0	9.0	6.0	138088.45938719192	8248.74109972331	30.0	18.0	154541.939759	120754.34698	33787.5927791	1.27980436004	1.08718719641	0.22727676562169702	0.05986116155126608	1.67611252343545	0.6563436563436563	0.6548344736709915	0.9998752492865195
A0A0N4SVC2_S258___1	cosine	24.0	12.0	6.0	57422.021086086956	7335.407254325659	9.0	30.0	78489.12835610002	48750.2027525	29738.925603500003	1.6100267060299998	1.14102665341	0.19411635536525468	0.09193660660926267	2.574224985059355	0.8051948051948052	0.8033333977882879	0.9998752492865195
A0A0N4SW28_S60___1	cosine	24.0	6.0	3.0	43459.64098599753	5721.692023112005	30.0	0.0	54935.3061212	34996.542171199995	19938.76395	1.56973525706	1.1997946985799999	0.18929439766303	0.097502851448466	2.7300798405570483	0.8251748251748252	0.8222030212296295	0.9998752492865195
A0A0N4SW28_S26___1	cosine	24.0	6.0	3.0	24368.030508141983	4063.6265698606426	66.0	18.0	33906.4973713	19214.5152608	14691.9821105	1.76462933939	1.32545433376	0.15960115881392725	0.1372777177333498	3.8437760965337935	0.9180819180819181	0.9167228715940314	0.9998752492865195
A0A0N4SW28_S10___1	cosine	24.0	3.0	6.0	10029.644711871122	1281.407351760107	66.0	12.0	12326.7876733	7492.90678272	4833.88089056	1.64512758943	1.23606136991	0.11506130054027312	0.2154327694040179	6.0321175433125	0.99000999000999	0.9856746819376956	0.9998752492865195
A0A0N4SW73_S307___1	cosine	24.0	12.0	6.0	17663.699140896162	2146.719673213255	45.0	21.0	23553.9304789	14437.9216834	9116.00879553	1.6313934232	1.14296183933	0.2090483827010435	0.07619384796207053	2.1334277429379744	0.7442557442557443	0.7398767329713929	0.9998752492865195
H3BKS8_S121___1	cosine	24.0	18.0	15.0	27777.992864584787	1494.0613508117672	66.0	30.0	30175.7799331	23640.453697	6535.32623602	1.2764467349	1.0846846323600001	0.2891143329235558	0.023892184636934675	0.6689811698341709	0.37662337662337664	0.363567412209882	0.9998752492865195
A0A0R4IZZ6_S166___1	cosine	24.0	21.0	0.0	59253.81131036209	2654.0091651710864	39.0	24.0	66767.4847491	54204.0174398	12563.4673093	1.23178110964	1.07257037983	0.4104360513599501	0.0024782190637700967	0.06939013378556272	0.06293706293706294	0.05895339149232544	0.9998752492865195
A0A0R4IZZ6_S553___1	cosine	24.0	18.0	3.0	86511.9836989096	7523.028815868311	18.0	24.0	101229.27694299999	74616.63202769999	26612.6449148	1.35665835071	1.13704821604	0.1589977496259266	0.13818700065494172	3.869236018338368	0.919080919080919	0.9182266678869451	0.9998752492865195
A0A0R4IZZ6_S65___1	cosine	24.0	21.0	0.0	31418.430846203	2187.542534626665	12.0	0.0	34962.8960555	28376.744468599998	6586.15158686	1.2320968000399999	1.1576257114200001	0.3956455630226545	0.0033784333711477372	0.09459613439213664	0.08091908091908091	0.0765338771034105	0.9998752492865195
A0A0R4J008_S394___1	cosine	24.0	18.0	3.0	311149.6123716504	25563.153568491784	18.0	51.0	356387.108055	264740.750673	91646.3573823	1.34617397265	1.1472886984000001	0.2255549471437564	0.0612756889104502	1.7157192894926057	0.6773226773226774	0.6631086670734054	0.9998752492865195
A0A0R4J024_S230___1	cosine	24.0	9.0	6.0	4201.853039495222	911.2687170862354	57.0	0.0	6496.60467758	2320.12531524	4176.47936235	2.80010938845	1.24354349252	0.12295300435272133	0.19996727842991724	5.599083796037681	0.9760239760239761	0.9760239760239761	0.9998752492865195
A0A1D5RMB5_S480___1	cosine	24.0	9.0	12.0	18085.50864278345	3226.1895484828838	9.0	12.0	25810.2371065	12978.0644425	12832.172664	1.9887585873	1.24092008779	0.1608288781277825	0.13544029453589854	3.7923282470051602	0.9140859140859141	0.9136106438245923	0.9998752492865195
A0A1D5RMB5_S1468___1	cosine	24.0	9.0	3.0	9965.440395405743	1686.601373706725	6.0	21.0	14613.054597100001	6852.57454911	7760.48004799	2.13249115239	1.1887333902600001	0.1561867196784553	0.14247702298256745	3.9893566435118886	0.9210789210789211	0.9210789210789211	0.9998752492865195
A0A0R4J098_S270___1	cosine	24.0	6.0	18.0	72240.2845763964	5832.580627091673	54.0	51.0	82751.1127387	59137.3227908	23613.7899479	1.3993043451	1.1004459170799998	0.2222771122371936	0.06404057269546252	1.7931360354729506	0.6823176823176823	0.6787500829375364	0.9998752492865195
A0A0R4J227_S483___1	cosine	24.0	9.0	12.0	23133.69208919661	1985.9302640643289	3.0	36.0	27253.953253400003	19302.0765153	7951.87673814	1.41197001431	1.14172720559	0.2505938333618936	0.04312046409544088	1.2073729946723444	0.5384615384615384	0.5384615384615384	0.9998752492865195
A0A0R4J227_S453___1	cosine	24.0	12.0	9.0	21158.729797056207	2819.350321558491	0.0	39.0	25054.3480659	15487.3814868	9566.96657912	1.61772653997	1.19974330714	0.09350516170219912	0.2610415262712782	7.309162735595789	0.998001998001998	0.9959788874092288	0.9998752492865195
A0A0R4J0D3_S495___1	cosine	24.0	21.0	3.0	107200.63944599034	6468.275489093777	54.0	51.0	120903.87431199999	96077.0697206	24826.8045915	1.2584050977399999	1.080847406	0.2657278887996337	0.03444220575113408	0.9643817610317544	0.46353646353646355	0.46353646353646355	0.9998752492865195
A0A0R4J0D3_S496___1	cosine	24.0	21.0	0.0	67640.4805741996	7728.735737618555	54.0	9.0	77065.23675499999	53127.033948300006	23938.2028066	1.45058421349	1.17337839368	0.17378823796322213	0.11707097859576515	3.2779874006814245	0.8811188811188811	0.876479749579528	0.9998752492865195
A0A0R4J0H8_S208___1	cosine	24.0	0.0	12.0	127906.05409574062	5915.762018203374	0.0	12.0	143204.197867	112801.890749	30402.3071182	1.2695194816	1.04374071559	0.3469225214884106	0.008773600268086433	0.2456608075064201	0.17582417582417584	0.16828840128591982	0.9998752492865195
A0A0R4J0I9_S4521___1	cosine	24.0	21.0	18.0	19899.773226683214	5740.581856520465	45.0	15.0	36391.1684369	13470.774815	22920.393621900002	2.70149036984	1.3933116888100001	0.18057877962865396	0.10818374624007072	3.02914489472198	0.8551448551448552	0.8539730062793137	0.9998752492865195
A0A0R4J0I9_S4524___1	cosine	24.0	21.0	12.0	72533.36087714793	8505.169786306857	24.0	15.0	90786.48436080001	56231.3375878	34555.146773	1.61451760274	1.1982967510299998	0.19001827945420569	0.0966518204735778	2.706250973260178	0.8171828171828172	0.8171828171828172	0.9998752492865195
A0A0R4J0J8_S403___1	cosine	24.0	21.0	0.0	13544.334541976184	1851.6622438309948	15.0	42.0	17071.874740900003	10615.747351200002	6456.12738971	1.6081651320500001	1.2253584975	0.15160250545727888	0.14966458474778954	4.190608372938106	0.9300699300699301	0.9300699300699301	0.9998752492865195
A0A0R4J0J8_S71___1	cosine	24.0	15.0	12.0	111500.1068735145	6015.380991515783	66.0	6.0	126882.611713	101790.02837300001	25092.5833393	1.2465131775700002	1.0733650067799998	0.1914913114169006	0.0949369229857276	2.6582338436003727	0.8111888111888111	0.8111888111888111	0.9998752492865195
A0A0R4J0P6_S573___1	cosine	24.0	21.0	0.0	12847.272283881191	1675.9193382131095	66.0	24.0	17782.1045825	9931.77281449	7850.33176796	1.7904260311400002	1.18755349984	0.3142978771675294	0.015710968084713374	0.43990710637197455	0.2777222777222777	0.26624312154227286	0.9998752492865195
A0A0R4J0P6_S556___1	cosine	24.0	6.0	9.0	26256.00981938289	1457.4807698944385	63.0	0.0	29325.556883499998	23621.6397286	5703.917154899999	1.2414699919399999	1.08573219527	0.19001827945420569	0.0966518204735778	2.706250973260178	0.8171828171828172	0.8171828171828172	0.9998752492865195
A0A0R4J0Q6_S454___1	cosine	24.0	15.0	6.0	36114.458168903664	1887.060959748499	66.0	51.0	39418.57544680001	31108.996731400002	8309.578715399999	1.2671117550700002	1.05614023444	0.3006440433471653	0.019784814684414773	0.5539748111636136	0.3276723276723277	0.31676418200927725	0.9998752492865195
A0A0R4J0S1_S368___1	cosine	24.0	21.0	0.0	54256.556730364646	4111.125760961884	45.0	3.0	65405.9952755	48388.4716823	17017.5235932	1.3516854945299999	1.0943094356999998	0.4548075163718366	0.0009240395187704024	0.025873106525571263	0.025873106525571263	0.025535144673548536	0.9998752492865195
A0A0R4J0S1_S121___1	cosine	24.0	18.0	12.0	78948.17703682049	5333.97586504988	6.0	60.0	88838.501618	69474.2964076	19364.2052104	1.2787247401100001	1.1031865908399998	0.26232135440775123	0.03625871568011357	1.0152440390431798	0.4885114885114885	0.48447115638322424	0.9998752492865195
A0A0R4J0S7_S282___1	cosine	24.0	21.0	18.0	33225.464640487924	4057.918193317877	48.0	9.0	40214.275335800005	26318.3070949	13895.968240900002	1.52799627996	1.2574529644499999	0.18057877962865396	0.10818374624007072	3.02914489472198	0.8551448551448552	0.8539730062793137	0.9998752492865195
A0A0R4J0V4_S134___1	cosine	24.0	15.0	9.0	18865.642819561446	1798.370069632375	6.0	33.0	22304.6948559	13380.246554899999	8924.44830103	1.6669868349899999	1.0910101184299998	0.11199020501841617	0.22163392775481056	6.205749977134697	0.991008991008991	0.9877934027118811	0.9998752492865195
A0A0R4J0X8_S71___1	cosine	24.0	0.0	3.0	180165.11541425192	12796.875733877992	15.0	57.0	201772.797602	150916.335532	50856.462070199996	1.3369844748200002	1.09965617192	0.08536806169117038	0.2794651758857363	7.8250249248006165	0.999000999000999	0.9977579788871638	0.9998752492865195
A0A0R4J0X8_S560___1	cosine	24.0	15.0	3.0	49903.311551154475	3979.555092513408	63.0	0.0	57861.249138499996	42107.5788855	15753.670253	1.37412909196	1.12223507896	0.4354984844216218	0.001434531998309761	0.04016689595267331	0.03296703296703297	0.03296703296703297	0.9998752492865195
A0A0R4J0X8_S516___1	cosine	24.0	15.0	18.0	60064.569223811595	5846.365600107199	30.0	18.0	73855.74691939999	46509.569824800004	27346.1770946	1.5879688244299999	1.1124509758499999	0.19900077460972024	0.08654178804169728	2.423170065167524	0.7842157842157842	0.783360680662881	0.9998752492865195
A0A0R4J0X8_S340___1	cosine	24.0	3.0	6.0	149991.76124939354	16093.981467940093	66.0	33.0	182028.813143	120904.639265	61124.1738785	1.50555689385	1.1773912579799999	0.4788034764417817	0.0005229199632550542	0.01464175897114152	0.012987012987012988	0.012987012987012988	0.9998752492865195
A0A0R4J0X8_S525___1	cosine	24.0	18.0	9.0	15583.986845598209	1588.78899417634	51.0	39.0	19377.2770005	12368.0243212	7009.25267924	1.56672371409	1.12704872657	0.2486808753612355	0.04433336645633893	1.24133426077749	0.5514485514485514	0.5503790441277925	0.9998752492865195
A0A0R4J1K4_S158___1	cosine	24.0	9.0	6.0	6493.0611056188245	823.7838498568753	12.0	3.0	7687.35261652	4867.39878253	2819.953834	1.5793554134299999	1.21802994384	0.23472846285519525	0.05403216505640069	1.5129006215792191	0.6223776223776224	0.6186796024176238	0.9998752492865195
D3Z1R6_S194___1	cosine	24.0	9.0	12.0	14831.23485036009	1377.2390593252512	33.0	66.0	18451.5154238	12678.2377129	5773.2777109	1.4553691011	1.11483543816	0.3403587885960048	0.009900396537324116	0.27721110304507524	0.1928071928071928	0.1854331317900756	0.9998752492865195
A0A0R4J104_S401___1	cosine	24.0	21.0	18.0	35884.46289545624	2053.4509005266486	33.0	42.0	40206.4302544	32223.1225698	7983.30768461	1.24775090208	1.08692545449	0.15800643217507218	0.13968972354679038	3.9113122593101295	0.9200799200799201	0.9200799200799201	0.9998752492865195
A0A0R4J139_S177___1	cosine	24.0	6.0	15.0	27958.556365135464	1549.3374458812	30.0	66.0	31105.0731149	24636.9547849	6468.11833004	1.26253724888	1.08710558907	0.3674538307576464	0.00594159154192835	0.16636456317399378	0.12087912087912088	0.12087912087912088	0.9998752492865195
A0A0R4J1L9_S1143___1	cosine	24.0	12.0	21.0	47043.657372314054	5686.602225513469	27.0	3.0	57710.0110735	33273.330127	24436.6809465	1.73442245947	1.1838000922399998	0.10059791265222652	0.2455076671232784	6.874214679451795	0.998001998001998	0.9936403244577886	0.9998752492865195
